,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.6901353  3.44821334],1.0,0.5009976625442505,1.0,False,False
1,1,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.68913597 3.42912722],1.0,0.5010251998901367,1.0,False,False
2,2,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.68813664 3.41030908],0.9999999403953552,0.5010560750961304,1.0,False,False
3,3,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.68713737 3.39177775],1.0,0.501090407371521,1.0,False,False
4,4,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.68613809 3.37355232],1.0,0.5011289119720459,1.0,False,False
5,5,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.68513882 3.35565114],1.0,0.5011717081069946,1.0,False,False
6,6,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.68413961 3.33809233],1.0,0.501219630241394,1.0,False,False
7,7,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.68314046 3.32089496],1.0,0.5012735724449158,1.0,False,False
8,8,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.6821413  3.30407476],0.9999999403953552,0.5013331770896912,1.0,False,False
9,9,"[0.00100402 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",[0.68114221 3.28764868],0.9999999403953552,0.5014004111289978,1.0,False,False
