iterations,first loss function,second loss function,third loss function,norm of d,measure of Pareto stationarity
0,0.7048921585083008,0.07832165062427521,0.07926766574382782,0.0660395473241806,0.04612748697400093
1,0.7046422362327576,0.07829150557518005,0.07923606038093567,0.0660514235496521,0.0461391843855381
2,0.7043926119804382,0.07826132327318192,0.07920441031455994,0.06606415659189224,0.04615125432610512
3,0.7041431069374084,0.07823114842176437,0.0791727602481842,0.0660785436630249,0.04616483673453331
4,0.7038937211036682,0.07820094376802444,0.07914109528064728,0.0660925954580307,0.04617776721715927
5,0.7036446332931519,0.07817072421312332,0.07910939306020737,0.06610617786645889,0.046190936118364334
6,0.703395664691925,0.0781404972076416,0.07907769829034805,0.06611987948417664,0.04620272293686867
7,0.7031468152999878,0.07811024785041809,0.07904598116874695,0.0661344900727272,0.04621542617678642
8,0.7028982043266296,0.07807999104261398,0.07901425659656525,0.06614767760038376,0.04622907191514969
9,0.7026497721672058,0.07804972678422928,0.07898249477148056,0.066162109375,0.04624184966087341
10,0.7024014592170715,0.07801943272352219,0.07895073294639587,0.06617724150419235,0.04625449702143669
11,0.7021533846855164,0.0779891312122345,0.0789189487695694,0.06619097292423248,0.046266503632068634
12,0.701905369758606,0.07795882225036621,0.07888715714216232,0.0662059560418129,0.04627922177314758
13,0.7016575932502747,0.07792848348617554,0.07885533571243286,0.06622026115655899,0.04629218950867653
14,0.7014099955558777,0.07789813727140427,0.0788235068321228,0.06623408943414688,0.046305328607559204
15,0.7011625170707703,0.0778677761554718,0.07879167050123215,0.06624764949083328,0.046317823231220245
16,0.7009152770042419,0.07783740013837814,0.07875978946685791,0.06626130640506744,0.04633045941591263
17,0.7006681561470032,0.07780701667070389,0.07872792333364487,0.06627626717090607,0.04634348303079605
18,0.7004212141036987,0.07777661085128784,0.07869600504636765,0.06629174202680588,0.0463569276034832
19,0.7001743912696838,0.07774618268013,0.07866410166025162,0.06630627065896988,0.04637117311358452
20,0.6999277472496033,0.07771576195955276,0.0786321759223938,0.06631948053836823,0.046383924782276154
21,0.699681282043457,0.07768529653549194,0.078600212931633,0.06633451581001282,0.046397287398576736
22,0.6994349956512451,0.07765483111143112,0.07856824994087219,0.06634941697120667,0.04641033709049225
23,0.6991889476776123,0.0776243507862091,0.0785362720489502,0.06636480987071991,0.04642433300614357
24,0.6989429593086243,0.0775938630104065,0.078504279255867,0.06638065725564957,0.046438101679086685
25,0.6986971497535706,0.0775633379817009,0.07847227156162262,0.06639466434717178,0.04645106568932533
26,0.6984515190124512,0.0775328129529953,0.07844024151563644,0.06640928983688354,0.04646579921245575
27,0.6982061266899109,0.07750225812196732,0.07840820401906967,0.06642509996891022,0.046479735523462296
28,0.6979607939720154,0.07747170329093933,0.07837612926959991,0.0664401724934578,0.046493519097566605
29,0.6977156400680542,0.07744112610816956,0.07834404706954956,0.06645459681749344,0.046507105231285095
30,0.6974707245826721,0.07741052657365799,0.07831194251775742,0.06647033244371414,0.04652180150151253
31,0.6972258687019348,0.07737992703914642,0.07827982306480408,0.06648572534322739,0.046535417437553406
32,0.6969812512397766,0.07734930515289307,0.07824771106243134,0.06650007516145706,0.04654954746365547
33,0.6967368721961975,0.07731865346431732,0.07821553945541382,0.06651570647954941,0.04656272754073143
34,0.6964924335479736,0.07728800177574158,0.0781833752989769,0.06653013080358505,0.04657551273703575
35,0.6962482929229736,0.07725733518600464,0.07815118134021759,0.06654553860425949,0.04659045860171318
36,0.696004331111908,0.07722664624452591,0.07811897248029709,0.06656117737293243,0.046604279428720474
37,0.6957605481147766,0.07719594240188599,0.07808675616979599,0.0665767565369606,0.046617671847343445
38,0.69551682472229,0.07716522365808487,0.0780545175075531,0.06659259647130966,0.046631548553705215
39,0.6952733397483826,0.07713448256254196,0.07802227139472961,0.06660838425159454,0.046646494418382645
40,0.6950299739837646,0.07710372656583786,0.07798998802900314,0.06662444770336151,0.046661555767059326
41,0.694786787033081,0.07707295566797256,0.07795769721269608,0.06664017587900162,0.046675924211740494
42,0.6945436596870422,0.07704216241836548,0.07792536169290543,0.0666542574763298,0.04669026657938957
43,0.6943008899688721,0.0770113617181778,0.07789305597543716,0.06667003780603409,0.046705082058906555
44,0.6940581202507019,0.07698054611682892,0.07786072045564651,0.06668625771999359,0.04671963304281235
45,0.6938156485557556,0.07694971561431885,0.07782834768295288,0.06670457869768143,0.04673576354980469
46,0.6935731768608093,0.07691886276006699,0.07779596745967865,0.06671968847513199,0.04674974083900452
47,0.6933309435844421,0.07688798010349274,0.07776357233524323,0.06673572957515717,0.046763647347688675
48,0.6930888891220093,0.07685709744691849,0.07773115485906601,0.06675180047750473,0.046778418123722076
49,0.692846953868866,0.07682619243860245,0.0776987224817276,0.06676696985960007,0.046792928129434586
50,0.692605197429657,0.07679526507854462,0.0776662677526474,0.06678353995084763,0.04680781066417694
51,0.6923636198043823,0.07676433026790619,0.07763377577066422,0.06680143624544144,0.04682370647788048
52,0.6921221017837524,0.07673336565494537,0.07760129868984222,0.06681888550519943,0.0468398816883564
53,0.6918808221817017,0.07670240104198456,0.07756877690553665,0.06683486700057983,0.04685546085238457
54,0.6916397213935852,0.07667140662670135,0.07753626257181168,0.066851407289505,0.046870775520801544
55,0.6913987398147583,0.07664038240909576,0.07750371098518372,0.0668671652674675,0.04688528925180435
56,0.691157877445221,0.07660937309265137,0.07747112959623337,0.06688392162322998,0.0468999519944191
57,0.6909171938896179,0.07657831907272339,0.07743854075670242,0.06690188497304916,0.04691599681973457
58,0.6906766891479492,0.07654725760221481,0.07740592211484909,0.0669187605381012,0.04693117365241051
59,0.6904363036155701,0.07651618123054504,0.07737332582473755,0.06693533807992935,0.04694630578160286
60,0.6901960968971252,0.07648508250713348,0.07734067738056183,0.06695328652858734,0.04696231335401535
61,0.6899560689926147,0.07645396143198013,0.07730799913406372,0.06697069853544235,0.04697900265455246
62,0.6897161602973938,0.07642282545566559,0.07727530598640442,0.06698691844940186,0.046994008123874664
63,0.6894763112068176,0.07639167457818985,0.07724260538816452,0.0670047178864479,0.047009117901325226
64,0.6892367601394653,0.07636050134897232,0.07720986753702164,0.06702236086130142,0.04702453687787056
65,0.6889972686767578,0.0763293132185936,0.07717712968587875,0.06703939288854599,0.0470397025346756
66,0.6887580156326294,0.07629810273647308,0.07714436948299408,0.06705645471811295,0.047055236995220184
67,0.6885188817977905,0.07626688480377197,0.07711159437894821,0.06707464158535004,0.047070182859897614
68,0.6882798075675964,0.07623562961816788,0.07707876712083817,0.06709244847297668,0.047085415571928024
69,0.6880409717559814,0.07620436698198318,0.0770459771156311,0.06710925698280334,0.04710068926215172
70,0.687802255153656,0.0761730968952179,0.07701309770345688,0.06712649017572403,0.04711690917611122
71,0.6875637769699097,0.07614179700613022,0.07698024064302444,0.06714453548192978,0.04713275283575058
72,0.6873252987861633,0.07611048221588135,0.07694736123085022,0.06716202944517136,0.04714982956647873
73,0.6870870590209961,0.07607914507389069,0.07691443711519241,0.06717950850725174,0.0471661202609539
74,0.6868489980697632,0.07604779303073883,0.07688150554895401,0.06719829887151718,0.04718147963285446
75,0.6866111159324646,0.07601641863584518,0.07684856653213501,0.06721596419811249,0.04719763621687889
76,0.686373233795166,0.07598502188920975,0.07681560516357422,0.06723376363515854,0.04721391946077347
77,0.6861355900764465,0.07595361769199371,0.07678261399269104,0.06725203990936279,0.047230977565050125
78,0.6858981251716614,0.07592218369245529,0.07674960792064667,0.06727103143930435,0.04724758118391037
79,0.685660719871521,0.07589072734117508,0.07671657204627991,0.0672883689403534,0.047263797372579575
80,0.6854236125946045,0.07585926353931427,0.07668352127075195,0.06730661541223526,0.047280389815568924
81,0.685186505317688,0.07582777738571167,0.07665044814348221,0.06732483208179474,0.04729695990681648
82,0.6849496364593506,0.07579626888036728,0.07661736756563187,0.06734339147806168,0.04731428623199463
83,0.6847129464149475,0.0757647380232811,0.07658423483371735,0.06736116111278534,0.047330498695373535
84,0.6844763159751892,0.07573319971561432,0.07655110955238342,0.06738019734621048,0.04734732583165169
85,0.6842398643493652,0.07570162415504456,0.07651794701814651,0.0673971176147461,0.04736389219760895
86,0.6840035915374756,0.0756700411438942,0.07648476958274841,0.06741506606340408,0.04738021641969681
87,0.6837674379348755,0.07563843578100204,0.07645157724618912,0.0674331858754158,0.04739665240049362
88,0.6835315227508545,0.0756068229675293,0.07641836255788803,0.06745230406522751,0.047414034605026245
89,0.6832956671714783,0.07557518035173416,0.07638512551784515,0.06747075915336609,0.04743116721510887
