iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,2.932525634765625,2.039529323577881,2.2282707691192627,0.9914867877960205,0.7683743238449097,1.711666464805603,1.6559826135635376,0.0,0.9999998807907104,0.25351983,0.57270056,False,False
1,2.9339261054992676,2.0388424396514893,2.228975534439087,0.9867082238197327,0.7662661075592041,1.7087500095367432,1.6533938646316528,0.0,1.0,0.2539258,0.5737046,False,False
2,2.9353179931640625,2.0381507873535156,2.2296853065490723,0.9819465279579163,0.764165461063385,1.7059755325317383,1.6509441137313843,0.0,1.0000001192092896,0.25432688,0.5746496,False,False
3,2.936701536178589,2.03745436668396,2.230400323867798,0.9771991968154907,0.762070894241333,1.7033421993255615,1.6486332416534424,0.0,1.0,0.2547228,0.5755352,False,False
4,2.9380764961242676,2.036752939224243,2.2311203479766846,0.9724681377410889,0.7599830627441406,1.7008531093597412,1.646463394165039,0.0,1.000000238418579,0.255113,0.57636005,False,False
5,2.9394431114196777,2.036046266555786,2.2318453788757324,0.967749834060669,0.757901132106781,1.6985068321228027,1.6444333791732788,0.0,1.0000001192092896,0.25549722,0.5771244,False,False
6,2.9408016204833984,2.035334587097168,2.2325754165649414,0.9630451202392578,0.755824863910675,1.6963025331497192,1.6425418853759766,0.0,1.0,0.25587532,0.57782835,False,False
7,2.9421517848968506,2.0346174240112305,2.2333104610443115,0.9583532214164734,0.7537533044815063,1.6942434310913086,1.6407923698425293,0.0,0.9999999403953552,0.2562467,0.5784701,False,False
8,2.9434938430786133,2.0338950157165527,2.2340505123138428,0.9536749124526978,0.751686155796051,1.6923291683197021,1.6391838788986206,0.0,1.0000001192092896,0.2566113,0.57904977,False,False
9,2.9448277950286865,2.0331671237945557,2.234795331954956,0.9490079879760742,0.7496236562728882,1.6905601024627686,1.637716293334961,0.0,1.0,0.2569685,0.5795671,False,False
10,2.9461536407470703,2.0324337482452393,2.2355449199676514,0.9443525075912476,0.7475648522377014,1.6889348030090332,1.6363890171051025,0.0,1.0000001192092896,0.25731835,0.5800221,False,False
11,2.9474716186523438,2.0316946506500244,2.2362992763519287,0.9397084712982178,0.7455097436904907,1.6874563694000244,1.6352039575576782,0.0,1.0,0.25766024,0.580414,False,False
12,2.948781728744507,2.030949831008911,2.237058401107788,0.935073733329773,0.7434576153755188,1.6861214637756348,1.6341584920883179,0.0,1.0,0.2579942,0.58074343,False,False
13,2.9500842094421387,2.0301992893218994,2.2378222942352295,0.9304486513137817,0.7414076924324036,1.684931755065918,1.633253574371338,0.0,1.0,0.25832,0.58100986,False,False
14,2.95137882232666,2.02944278717041,2.238590717315674,0.9258334636688232,0.7393607497215271,1.6838887929916382,1.6324907541275024,0.0,1.0000001192092896,0.25863695,0.5812128,False,False
15,2.9526658058166504,2.0286803245544434,2.2393639087677,0.9212263822555542,0.7373145818710327,1.682991623878479,1.6318694353103638,0.0,0.9999999403953552,0.25894523,0.5813522,False,False
16,2.9539451599121094,2.02791166305542,2.2401416301727295,0.9166280031204224,0.7352703809738159,1.6822408437728882,1.6313896179199219,0.0,1.0,0.2592443,0.58142823,False,False
17,2.955217123031616,2.02713680267334,2.2409238815307617,0.9120349884033203,0.7332271933555603,1.6816322803497314,1.631047248840332,0.0,1.0000001192092896,0.25953436,0.5814423,False,False
18,2.956481695175171,2.026355743408203,2.2417104244232178,0.9074501991271973,0.7311849594116211,1.6811715364456177,1.6308475732803345,1.4600097131278744e-07,1.0000001192092896,0.25981468,0.5813926,False,False
19,2.9577388763427734,2.0255682468414307,2.2425014972686768,0.9028706550598145,0.7291426658630371,1.6808539628982544,1.630786657333374,0.0,1.0,0.26008558,0.5812806,False,False
20,2.958988904953003,2.0247743129730225,2.2432968616485596,0.8982961773872375,0.7271005511283875,1.6806812286376953,1.630865216255188,1.7881393432617188e-07,1.000000238418579,0.26034653,0.5811061,False,False
21,2.9602315425872803,2.0239739418029785,2.2440967559814453,0.8937289714813232,0.7250575423240662,1.6806554794311523,1.6310861110687256,0.0,1.0,0.26059735,0.5808682,False,False
