iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,2.932525634765625,2.039529323577881,2.2282707691192627,0.9914867877960205,0.7683743238449097,2.3165111541748047,1.6559826135635376,1.073297426046338e-06,1.0000001192092896,0.5000000016014776,0.5000004795668597,False,False
1,2.934391736984253,2.0381650924682617,2.228119134902954,0.9811382293701172,0.7679923176765442,2.315302610397339,1.6486283540725708,1.2812399745598668e-06,1.0,0.5000000015989616,0.500000587098413,False,False
2,2.936250686645508,2.0367934703826904,2.227966547012329,0.9707778692245483,0.7676352262496948,2.314121961593628,1.641411542892456,1.5966509181453148e-06,1.0000001192092896,0.5000000015961616,0.5000007284746749,False,False
3,2.9381024837493896,2.035414218902588,2.2278130054473877,0.960403561592102,0.767301082611084,2.3129680156707764,1.634333848953247,1.9842618712573312e-06,1.0,0.5000000015930947,0.500000915790021,False,False
4,2.9399471282958984,2.034027576446533,2.227658271789551,0.9500174522399902,0.7669911980628967,2.3118436336517334,1.6274012327194214,2.5484471279924037e-06,1.0000001192092896,0.5000000015897855,0.5000011645475295,False,False
5,2.941784620285034,2.0326333045959473,2.2275025844573975,0.9396185278892517,0.7667034864425659,2.310749053955078,1.6206175088882446,3.216580580556183e-06,1.0000001192092896,0.5000000015862531,0.5000014944672747,False,False
6,2.943614959716797,2.03123140335083,2.2273457050323486,0.9292067885398865,0.7664377093315125,2.3096847534179688,1.6139863729476929,4.149378128204262e-06,1.0000001192092896,0.5000000015825199,0.5000019301328945,False,False
7,2.9454379081726074,2.0298221111297607,2.2271876335144043,0.9187841415405273,0.7661940455436707,2.3086531162261963,1.6075130701065063,5.353500000637723e-06,1.0000001192092896,0.5000000015786116,0.5000025020026502,False,False
8,2.947253704071045,2.02840518951416,2.2270286083221436,0.908350944519043,0.7659703493118286,2.30765438079834,1.6012037992477417,7.004243343544658e-06,1.0000001192092896,0.5000000016263672,0.5000032784311061,False,False
9,2.9490621089935303,2.0269806385040283,2.2268683910369873,0.8979045748710632,0.7657673358917236,2.306689500808716,1.5950589179992676,1.006070124276448e-05,0.9999998807907104,0.5000000023452235,0.5000047201911534,False,False
10,2.9508631229400635,2.0255484580993652,2.2267072200775146,0.887448787689209,0.7655833959579468,2.305759906768799,1.5890867710113525,1.4409322830033489e-05,0.9999998807907104,0.5000000032802775,0.5000067796015123,False,False
