iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,2.932525634765625,2.039529323577881,2.2282707691192627,0.9914867877960205,0.7683743238449097,1.6559826135635376,1.6559826135635376,0.0,1.0,0.23636496,0.76363504,False,False
1,2.9337563514709473,2.0390896797180176,2.22928786277771,0.9887386560440063,0.7656343579292297,1.6551300287246704,1.6551300287246704,0.0,1.0,0.23705198,0.76294804,False,False
2,2.9349801540374756,2.0386440753936768,2.230309247970581,0.985994815826416,0.7628973722457886,1.654396653175354,1.654396653175354,0.0,1.0,0.23774426,0.7622558,False,False
3,2.936197280883789,2.0381927490234375,2.231334924697876,0.9832531809806824,0.7601627111434937,1.6537801027297974,1.6537801027297974,0.0,0.9999999403953552,0.23844169,0.7615583,False,False
4,2.9374077320098877,2.0377354621887207,2.2323648929595947,0.9805128574371338,0.7574295997619629,1.6532795429229736,1.6532795429229736,0.0,0.9999999403953552,0.23914419,0.7608558,False,False
5,2.9386115074157715,2.0372722148895264,2.2333991527557373,0.977775514125824,0.7546982765197754,1.652897834777832,1.652897834777832,0.0,1.0,0.2398515,0.76014847,False,False
6,2.9398088455200195,2.0368027687072754,2.2344377040863037,0.9750376343727112,0.7519674301147461,1.6526315212249756,1.6526315212249756,0.0,0.9999999403953552,0.24056353,0.7594365,False,False
7,2.9409995079040527,2.036327362060547,2.235480308532715,0.9723019599914551,0.7492383718490601,1.6524823904037476,1.6524823904037476,0.0,1.0,0.24127978,0.7587202,False,False
8,2.94218373298645,2.0358457565307617,2.23652720451355,0.9695662260055542,0.7465096712112427,1.6524498462677002,1.6524498462677002,0.0,0.9999999403953552,0.24200034,0.75799966,False,False
9,2.943361759185791,2.03535795211792,2.2375783920288086,0.9668300747871399,0.7437805533409119,1.6525328159332275,1.6525328159332275,0.0,0.9999999403953552,0.24272522,0.75727475,False,False
10,2.944533348083496,2.0348639488220215,2.238633871078491,0.9640951752662659,0.7410511374473572,1.6527330875396729,1.6527330875396729,5.960464477539063e-08,1.0000001192092896,0.24345413,0.7565459,False,False
11,2.9456987380981445,2.0343635082244873,2.2396936416625977,0.9613579511642456,0.7383210062980652,1.6530497074127197,1.6530497074127197,0.0,1.0000001192092896,0.24418676,0.75581324,False,False
12,2.9468579292297363,2.0338566303253174,2.240757703781128,0.9586195945739746,0.7355896234512329,1.653481125831604,1.653481125831604,0.0,1.0000001192092896,0.24492328,0.75507677,False,False
