iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,2.932525634765625,2.039529323577881,2.2282707691192627,0.9914867877960205,0.7683743238449097,1.41421377658844,1.6559826135635376,0.0,0.9999998807907104,0.25351983,0.57270056,False,False
1,2.933682918548584,2.038961887359619,2.2288529872894287,0.98753821849823,0.7666319012641907,1.4142135381698608,1.653836965560913,0.0,1.0000001192092896,0.25385526,0.573533,False,False
2,2.934835910797119,2.0383903980255127,2.2294394969940186,0.9835967421531677,0.7648916244506836,1.4142135381698608,1.6517858505249023,1.6858739115832577e-07,1.0,0.25418776,0.57432526,False,False
3,2.9359846115112305,2.0378146171569824,2.2300302982330322,0.9796595573425293,0.7631542682647705,1.4142135381698608,1.6498264074325562,1.7881393432617188e-07,1.000000238418579,0.25451708,0.5750782,False,False
4,2.937129020690918,2.0372347831726074,2.2306253910064697,0.9757276773452759,0.7614187598228455,1.4142136573791504,1.6479605436325073,0.0,1.0,0.2548432,0.575791,False,False
5,2.9382691383361816,2.0366506576538086,2.231224775314331,0.9717999696731567,0.7596852779388428,1.4142135381698608,1.6461886167526245,2.795705711378105e-07,1.0000001192092896,0.2551657,0.57646304,False,False
6,2.9394047260284424,2.036062479019165,2.231828451156616,0.967879593372345,0.7579538822174072,1.4142136573791504,1.6445133686065674,1.3328003944934608e-07,1.0,0.25548437,0.5770931,False,False
7,2.9405360221862793,2.0354700088500977,2.232436180114746,0.9639625549316406,0.7562240362167358,1.4142136573791504,1.6429307460784912,0.0,1.0000001192092896,0.25579935,0.57768273,False,False
8,2.9416627883911133,2.0348732471466064,2.2330479621887207,0.9600502848625183,0.7544959187507629,1.4142134189605713,1.641444444656372,1.7881393432617188e-07,1.0000001192092896,0.25611,0.57822996,False,False
9,2.9427850246429443,2.0342721939086914,2.23366379737854,0.9561428427696228,0.7527695894241333,1.4142136573791504,1.6400539875030518,0.0,1.0000001192092896,0.25641626,0.578735,False,False
10,2.9439027309417725,2.0336666107177734,2.234283685684204,0.9522397518157959,0.7510446310043335,1.4142135381698608,1.6387611627578735,0.0,1.0,0.2567178,0.5791969,False,False
11,2.9450156688690186,2.0330567359924316,2.234907627105713,0.9483428001403809,0.7493206858634949,1.4142135381698608,1.637567162513733,0.0,1.0000001192092896,0.25701445,0.57961494,False,False
12,2.9461240768432617,2.032442331314087,2.2355353832244873,0.9444494843482971,0.7475981116294861,1.4142135381698608,1.6364701986312866,0.0,1.0000001192092896,0.25730604,0.5799898,False,False
13,2.947227716445923,2.0318236351013184,2.2361669540405273,0.9405606389045715,0.7458765506744385,1.4142135381698608,1.6354695558547974,0.0,1.0000001192092896,0.2575926,0.58032155,False,False
