iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,4.146807670593262,4.245011806488037,2.6485912799835205,2.0339794158935547,1.1635713577270508,2.225240707397461,2.225215435028076,0.0,1.0,0.31563178,0.3199011,False,False
1,4.146114349365234,4.244991779327393,2.650705575942993,2.0289735794067383,1.158660888671875,2.230872631072998,2.230825901031494,0.0,1.0000001192092896,0.31407818,0.31985027,False,False
2,4.145421504974365,4.244976997375488,2.6528260707855225,2.023930072784424,1.1537373065948486,2.236377716064453,2.236302614212036,0.0,1.0000001192092896,0.3125453,0.31982255,False,False
3,4.144729137420654,4.244967460632324,2.6549525260925293,2.0188510417938232,1.1488001346588135,2.2417540550231934,2.241642475128174,0.0,1.0,0.3110334,0.31981793,False,False
4,4.144037246704102,4.2449631690979,2.6570847034454346,2.013732671737671,1.143852949142456,2.2470006942749023,2.246845006942749,0.0,1.0,0.3095418,0.31983656,False,False
5,4.143345832824707,4.244964122772217,2.6592226028442383,2.008579969406128,1.1388930082321167,2.2521140575408936,2.251906156539917,0.0,1.0000001192092896,0.30807114,0.31987822,False,False
6,4.142654895782471,4.244970798492432,2.6613659858703613,2.003389596939087,1.1339237689971924,2.2570934295654297,2.2568249702453613,0.0,1.0000001192092896,0.3066209,0.31994316,False,False
7,4.141964435577393,4.244982719421387,2.6635148525238037,1.9981634616851807,1.128945231437683,2.261936902999878,2.261599540710449,0.0,0.9999998807907104,0.30519128,0.3200311,False,False
8,4.141274452209473,4.24500036239624,2.6656689643859863,1.9929012060165405,1.1239571571350098,2.2666430473327637,2.2662274837493896,0.0,1.0,0.303782,0.3201423,False,False
9,4.140585422515869,4.245023727416992,2.66782808303833,1.9876046180725098,1.1189597845077515,2.2712090015411377,2.2707061767578125,0.0,0.9999998807907104,0.30239335,0.32027662,False,False
10,4.139896869659424,4.245052814483643,2.669992208480835,1.9822731018066406,1.1139546632766724,2.2756338119506836,2.275033950805664,0.0,1.0,0.30102518,0.3204341,False,False
11,4.139208793640137,4.245087623596191,2.672161102294922,1.976905345916748,1.1089433431625366,2.279916524887085,2.279210329055786,0.0,1.0000001192092896,0.29967707,0.32061476,False,False
12,4.138521671295166,4.245128154754639,2.6743345260620117,1.971505880355835,1.1039254665374756,2.2840538024902344,2.283230781555176,0.0,1.0,0.29834977,0.3208185,False,False
13,4.1378350257873535,4.245174884796143,2.6765124797821045,1.9660711288452148,1.0989011526107788,2.2880465984344482,2.2870965003967285,0.0,1.0,0.29704243,0.32104537,False,False
14,4.137149333953857,4.245227336883545,2.678694725036621,1.9606029987335205,1.0938720703125,2.2918918132781982,2.290804386138916,0.0,1.0000001192092896,0.29575536,0.3212954,False,False
15,4.136464595794678,4.245285987854004,2.6808810234069824,1.955103874206543,1.0888383388519287,2.2955873012542725,2.294351577758789,0.0,1.0000001192092896,0.29448882,0.32156852,False,False
16,4.135780334472656,4.2453508377075195,2.6830713748931885,1.9495697021484375,1.0838021039962769,2.299135208129883,2.2977397441864014,0.0,1.0000001192092896,0.29324207,0.3218647,False,False
17,4.135097026824951,4.245421886444092,2.68526554107666,1.9440052509307861,1.078761339187622,2.3025317192077637,2.3009657859802246,0.0,1.0000001192092896,0.29201552,0.32218388,False,False
18,4.1344146728515625,4.245499134063721,2.6874632835388184,1.9384104013442993,1.0737178325653076,2.3057754039764404,2.304028034210205,0.0,1.0000001192092896,0.29080933,0.322526,False,False
19,4.133732795715332,4.245582580566406,2.689664363861084,1.93278169631958,1.0686743259429932,2.3088676929473877,2.306926965713501,0.0,1.0000001192092896,0.28962263,0.3228912,False,False
20,4.133051872253418,4.245672225952148,2.691868782043457,1.9271228313446045,1.0636298656463623,2.311805486679077,2.309659719467163,0.0,1.0000001192092896,0.28845602,0.32327947,False,False
21,4.13237190246582,4.2457685470581055,2.6940762996673584,1.9214346408843994,1.0585846900939941,2.314589023590088,2.3122265338897705,0.0,1.0,0.28730938,0.3236905,False,False
22,4.131692886352539,4.245871067047119,2.696286678314209,1.9157180786132812,1.0535404682159424,2.317215919494629,2.3146250247955322,0.0,1.0,0.28618273,0.32412443,False,False
23,4.131014823913574,4.245980262756348,2.6984996795654297,1.9099721908569336,1.0484974384307861,2.3196873664855957,2.3168559074401855,0.0,1.0,0.28507584,0.32458106,False,False
24,4.130337715148926,4.246096134185791,2.7007153034210205,1.9041974544525146,1.0434558391571045,2.322002649307251,2.3189187049865723,0.0,1.0000001192092896,0.2839886,0.32506046,False,False
25,4.129661560058594,4.246218681335449,2.7029333114624023,1.8983951807022095,1.038416862487793,2.324160575866699,2.3208115100860596,1.365714012990793e-07,1.0,0.28292108,0.32556263,False,False
26,4.128986358642578,4.246347904205322,2.705153465270996,1.8925666809082031,1.0333813428878784,2.326160192489624,2.3225347995758057,0.0,1.0,0.28187335,0.32608727,False,False
27,4.128312110900879,4.24648380279541,2.7073755264282227,1.8867111206054688,1.0283498764038086,2.3280022144317627,2.3240883350372314,0.0,1.0000001192092896,0.28084505,0.32663444,False,False
28,4.127638816833496,4.246626853942871,2.709599494934082,1.8808298110961914,1.023322582244873,2.329686403274536,2.325471878051758,0.0,1.0,0.27983627,0.327204,False,False
29,4.12696647644043,4.246776580810547,2.711824893951416,1.874922513961792,1.018301248550415,2.3312125205993652,2.3266854286193848,0.0,0.9999998807907104,0.27884692,0.32779598,False,False
