iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,4.146807670593262,4.245011806488037,2.6485912799835205,2.0339794158935547,1.1635713577270508,2.2253163475582225,2.225215435028076,3.6052280677559177e-07,1.0000000315250621,0.6632396773354751,0.6676847059048518,False,False
1,4.146107196807861,4.2449846267700195,2.650703191757202,2.028939962387085,1.158693552017212,2.23102369247375,2.2308356761932373,4.339843922941805e-07,1.0000000033347163,0.6607532519066465,0.6667226773100153,False,False
2,4.14540433883667,4.244959831237793,2.652820587158203,2.023850917816162,1.1538139581680298,2.2366302410241707,2.236326217651367,2.237719379357585e-07,1.0000000737763783,0.6583005294645334,0.6657747584351396,False,False
3,4.1446990966796875,4.244937419891357,2.6549429893493652,2.018712043762207,1.1489334106445312,2.2421349726787536,2.2416844367980957,4.316878975401132e-07,0.9999999814985749,0.6558818725107939,0.6648412545012983,False,False
4,4.143991947174072,4.244917392730713,2.6570706367492676,2.0135231018066406,1.1440532207489014,2.2475365761650066,2.2469074726104736,4.329595562759822e-07,0.9999998772334665,0.6534975824230613,0.6639229529012141,False,False
5,4.143282413482666,4.244899272918701,2.659203052520752,2.0082836151123047,1.1391761302947998,2.252833640232893,2.25199294090271,5.181760322466077e-07,1.0000000490875145,0.6511481901561293,0.6630205253846836,False,False
6,4.142570495605469,4.2448835372924805,2.6613404750823975,2.00299334526062,1.1342999935150146,2.2580271226176065,2.25693941116333,3.3601744988871234e-07,1.0000001036841544,0.6488333636072369,0.6621338817266631,False,False
7,4.1418561935424805,4.244870185852051,2.663482427597046,1.997652292251587,1.129427194595337,2.263115831196871,2.2617452144622803,4.767475100254314e-07,1.00000005799515,0.6465535597376498,0.6612636494653568,False,False
8,4.141139507293701,4.244859218597412,2.6656289100646973,1.992262840270996,1.1245566606521606,2.2680975762586355,2.266406297683716,2.863753380181294e-07,1.0000000302291574,0.6443096218393641,0.6604105819714916,False,False
9,4.140420436859131,4.2448506355285645,2.6677799224853516,1.9868221282958984,1.119690179824829,2.2729736597943178,2.2709219455718994,3.023117603085784e-07,0.9999999006807695,0.6421009116669829,0.6595747073090883,False,False
10,4.1396989822387695,4.244844436645508,2.6699352264404297,1.9813311100006104,1.114829182624817,2.2777423752194554,2.2752902507781982,6.107212355614533e-07,0.9999999252749351,0.6399279436605259,0.6587569045109123,False,False
11,4.138974666595459,4.244840621948242,2.6720948219299316,1.9757897853851318,1.1099730730056763,2.282404230735335,2.2795095443725586,4.3770230962189685e-07,1.000000055654679,0.6377906620226724,0.6579571954697915,False,False
12,4.138247966766357,4.244839191436768,2.6742584705352783,1.9701976776123047,1.1051232814788818,2.286957689173242,2.283576488494873,6.726144334019052e-07,0.9999999528990445,0.6356893502295325,0.6571765495485071,False,False
13,4.137518882751465,4.244840145111084,2.6764259338378906,1.964557409286499,1.100280523300171,2.2914011525603892,2.287489414215088,6.050960756612023e-07,0.9999998906694494,0.633624709087332,0.6564154820515045,False,False
14,4.136786937713623,4.244843482971191,2.6785972118377686,1.9588649272918701,1.0954458713531494,2.2957371669664486,2.291248321533203,7.263126336999775e-07,1.000000028120975,0.6315955636729014,0.6556739083856891,False,False
15,4.136052131652832,4.24484920501709,2.680772304534912,1.9531230926513672,1.0906193256378174,2.2999630322813975,2.2948498725891113,5.376443814058467e-07,1.0000001063568675,0.6296028868182253,0.6549528030328383,False,False
16,4.13531494140625,4.244857311248779,2.682950973510742,1.947331190109253,1.0858018398284912,2.3040789296697017,2.298292636871338,7.755885947508017e-07,0.9999999793829865,0.6276464530496382,0.6542525314634378,False,False
17,4.134574890136719,4.244867324829102,2.6851329803466797,1.941488265991211,1.0809955596923828,2.3080844631591764,2.301575183868408,8.686911903609108e-07,1.000000032757032,0.6257262130197871,0.6535738222518866,False,False
18,4.133831977844238,4.244879722595215,2.6873183250427246,1.9355950355529785,1.0762003660202026,2.311978877816732,2.3046951293945312,6.759583701463603e-07,0.9999999609478846,0.6238422584988366,0.6529171353534676,False,False
19,4.133086204528809,4.244894504547119,2.689506769180298,1.929652452468872,1.0714161396026611,2.3157626603158015,2.307651996612549,8.203970463227057e-07,1.000000050233623,0.6219945421306615,0.6522826061949474,False,False
20,4.13233757019043,4.2449116706848145,2.6916980743408203,1.923661231994629,1.0666447877883911,2.319434751951329,2.3104443550109863,8.428495884184088e-07,1.000000070356842,0.6201833754914792,0.6516710359261516,False,False
21,4.131586074829102,4.244931221008301,2.693892478942871,1.9176197052001953,1.0618854761123657,2.322994855394291,2.3130695819854736,7.797316227540161e-07,1.0000000785939018,0.6184082817056189,0.6510831100601361,False,False
22,4.130831718444824,4.244953155517578,2.696089506149292,1.9115288257598877,1.0571396350860596,2.3264432748482675,2.31552791595459,7.320050602199699e-07,1.0000000933414692,0.6166692606120191,0.6505190378701113,False,False
23,4.130074501037598,4.2449774742126465,2.698289155960083,1.9053890705108643,1.0524083375930786,2.3297796218435636,2.3178179264068604,1.0805764228361326e-06,1.0000000404866494,0.614966341435579,0.6499794318696035,False,False
24,4.129314422607422,4.245003700256348,2.700491189956665,1.899200439453125,1.0476924180984497,2.3330027940986424,2.3199374675750732,1.0186145293030927e-06,1.0000000087968826,0.6132995590025407,0.6494650646248321,False,False
25,4.128551483154297,4.24503231048584,2.702695608139038,1.8929640054702759,1.0429928302764893,2.3361123960454213,2.321885108947754,1.1123338620310416e-06,0.9999998513712575,0.6116689058080429,0.6489765398679167,False,False
26,4.1277852058410645,4.245063304901123,2.704902410507202,1.8866775035858154,1.0383081436157227,2.3391101223190853,2.323662281036377,9.58070404556228e-07,0.9999999429195047,0.6100735072045401,0.6485139339116152,False,False
27,4.127016067504883,4.245096683502197,2.707111120223999,1.8803433179855347,1.03364098072052,2.3419946260623035,2.3252663612365723,1.1691056643095384e-06,1.0000000780952318,0.6085138205759887,0.6480779386789284,False,False
28,4.126243591308594,4.2451324462890625,2.7093217372894287,1.8739608526229858,1.028991937637329,2.3447662571865706,2.326697587966919,1.2858854856068417e-06,1.0000001309826547,0.6069894438597363,0.6476690421865139,False,False
29,4.1254682540893555,4.245170593261719,2.711534261703491,1.8675315380096436,1.0243594646453857,2.3474238089344355,2.327953815460205,1.256217844235073e-06,1.0000000775131084,0.6055004630041559,0.6472880334479393,False,False
30,4.12468957901001,4.245211124420166,2.7137484550476074,1.8610539436340332,1.019747018814087,2.3499682023728217,2.329035997390747,1.2313706332156515e-06,1.0000000826435822,0.6040463815156215,0.6469353048561071,False,False
31,4.123907566070557,4.245254039764404,2.7159640789031982,1.8545300960540771,1.0151541233062744,2.3523990011060283,2.3299436569213867,1.3738499424275388e-06,0.9999999978308278,0.6026271987107837,0.6466111635732574,False,False
32,4.123122692108154,4.245299339294434,2.7181811332702637,1.8479596376419067,1.01058030128479,2.3547151731555127,2.330674648284912,1.4404393393460285e-06,1.0000000248171845,0.6012427707342656,0.6463168557988537,False,False
33,4.1223344802856445,4.245347023010254,2.7203993797302246,1.8413422107696533,1.006028175354004,2.356918356218682,2.331230878829956,1.3391266254270115e-06,1.0000000380288674,0.5998925152643262,0.6460520763381802,False,False
34,4.121542930603027,4.245396614074707,2.722618818283081,1.8346774578094482,1.0014972686767578,2.3590068270970277,2.3316099643707275,1.5507325231951585e-06,0.9999999574346086,0.5985763099782319,0.6458181801637525,False,False
35,4.120748043060303,4.245448589324951,2.724839210510254,1.8279666900634766,0.9969894289970398,2.3609820310124934,2.3318140506744385,1.3392677206863619e-06,1.0000000460129543,0.5972938421229141,0.6456150794514881,False,False
36,4.119949817657471,4.245502948760986,2.727060556411743,1.8212120532989502,0.992502748966217,2.3628426847340847,2.3318419456481934,1.8186947121054877e-06,1.0000000457625353,0.5960451723142529,0.6454434844453124,False,False
37,4.119148254394531,4.245560169219971,2.7292826175689697,1.8144110441207886,0.9880387783050537,2.3645897073177333,2.3316943645477295,1.519236721286163e-06,1.0000000472184738,0.5948294937459163,0.645303857816768,False,False
38,4.118343353271484,4.245619773864746,2.7315051555633545,1.8075664043426514,0.9835977554321289,2.366221591747946,2.3313705921173096,1.5506262470468782e-06,0.9999999864607262,0.5936471541579196,0.6451972222102721,False,False
39,4.11753511428833,4.2456817626953125,2.7337281703948975,1.800678014755249,0.9791805148124695,2.3677401449208313,2.3308727741241455,1.5785676268055922e-06,0.9999999506441137,0.5924973260645315,0.6451233569324778,False,False
40,4.116723537445068,4.24574613571167,2.7359514236450195,1.7937461137771606,0.9747880697250366,2.369143314520403,2.3301992416381836,1.810143660847034e-06,1.0000000170012038,0.5913801066375015,0.6450835818586266,False,False
41,4.115908622741699,4.245812892913818,2.7381749153137207,1.7867707014083862,0.9704211950302124,2.370432641323104,2.3293521404266357,1.844555239331188e-06,1.0000000606815491,0.5902947934625944,0.6450778943737095,False,False
42,4.115090370178223,4.245882034301758,2.740398406982422,1.779752254486084,0.9660793542861938,2.371606605984286,2.3283307552337646,1.6722964833309685e-06,1.0000000131326272,0.5892413964542665,0.6451075023197539,False,False
43,4.1142683029174805,4.2459540367126465,2.742621898651123,1.7726913690567017,0.9617623686790466,2.372667193887521,2.3271372318267822,1.86916603007156e-06,1.0000000403534892,0.5882190740280568,0.6451718735715917,False,False
44,4.113442897796631,4.246028423309326,2.744845151901245,1.7655894756317139,0.9574723243713379,2.3736140997149504,2.3257739543914795,2.1628735784104694e-06,0.999999970117658,0.5872277842602491,0.6452717769183683,False,False
45,4.112614154815674,4.246105194091797,2.747067928314209,1.7584452629089355,0.9532090425491333,2.374444866149012,2.324237108230591,2.057130658633166e-06,0.9999999050731617,0.5862673572523754,0.6454088686735526,False,False
46,4.111781597137451,4.246184825897217,2.7492902278900146,1.7512626647949219,0.9489722847938538,2.375162373585066,2.322533369064331,2.105020316913618e-06,0.9999999328951236,0.5853372959715519,0.6455822048985452,False,False
47,4.110945701599121,4.246266841888428,2.751511812210083,1.7440377473831177,0.9447632431983948,2.3757652499496293,2.3206605911254883,2.0386832917872393e-06,0.9999999021316501,0.5844369295423801,0.6457931457313685,False,False
48,4.110105991363525,4.246351718902588,2.753732681274414,1.736774206161499,0.9405816197395325,2.3762542430052536,2.3186216354370117,2.128187261369532e-06,1.000000122954009,0.5835661797832844,0.6460416510040581,False,False
49,4.109262943267822,4.246438980102539,2.7559525966644287,1.729471206665039,0.9364289045333862,2.376628406176938,2.3164167404174805,2.2446509951086964e-06,1.0000000623374228,0.5827245842260141,0.6463287839552728,False,False
50,4.108416557312012,4.2465291023254395,2.758171558380127,1.7221319675445557,0.9323042035102844,2.37688802219791,2.314049005508423,2.2471598795468026e-06,1.000000064701077,0.5819121030135654,0.6466548523674929,False,False
51,4.1075663566589355,4.246622085571289,2.7603893280029297,1.7147531509399414,0.9282079935073853,2.377034155994695,2.3115193843841553,2.4478816123051518e-06,0.9999999729070949,0.5811276668784207,0.6470199298732879,False,False
52,4.106712818145752,4.24671745300293,2.762605667114258,1.7073378562927246,0.9241418838500977,2.3770656830770966,2.3088293075561523,2.7116831841243637e-06,1.0000000480316005,0.5803713896541968,0.6474250516727837,False,False
53,4.105855464935303,4.2468156814575195,2.7648205757141113,1.6998867988586426,0.9201046228408813,2.3769836749853046,2.3059821128845215,2.4907461984680787e-06,0.9999998881594122,0.5796426856529683,0.6478701289933236,False,False
