iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,1.8349928855895996,3.9475293159484863,2.2876858711242676,0.12610489130020142,2.4737000465393066,2.570533275604248,2.570533275604248,0.0,0.9999999403953552,0.28107113,0.7189289,False,False
1,1.8331067562103271,3.9462876319885254,2.288914203643799,0.11950159072875977,2.467064619064331,2.584876775741577,2.584876775741577,0.0,1.0,0.28353092,0.71646905,False,False
2,1.8312088251113892,3.9450316429138184,2.290139675140381,0.11282432079315186,2.460355281829834,2.5991673469543457,2.5991673469543457,0.0,0.9999999403953552,0.28604978,0.7139502,False,False
3,1.8292992115020752,3.943760871887207,2.2913620471954346,0.10607290267944336,2.4535720348358154,2.6133999824523926,2.6133999824523926,0.0,1.0000001192092896,0.28862914,0.7113708,False,False
4,1.8273779153823853,3.9424753189086914,2.292581081390381,0.0992475152015686,2.446714401245117,2.627570390701294,2.627570390701294,0.0,0.9999999403953552,0.29127046,0.7087295,False,False
5,1.8254450559616089,3.9411749839782715,2.2937965393066406,0.09234976768493652,2.439781665802002,2.6416728496551514,2.6416728496551514,0.0,0.9999999403953552,0.29397523,0.70602477,False,False
6,1.823500633239746,3.939859628677368,2.2950079441070557,0.08537715673446655,2.432774305343628,2.6557037830352783,2.6557037830352783,2.6656007889869215e-07,1.0000001192092896,0.29674494,0.70325506,False,False
7,1.8215447664260864,3.9385290145874023,2.296215057373047,0.07832950353622437,2.425692319869995,2.6696574687957764,2.6696574687957764,3.3717478231665154e-07,1.0,0.29958066,0.70041937,False,False
8,1.819577693939209,3.937183141708374,2.297417640686035,0.07120966911315918,2.4185359477996826,2.683526039123535,2.683526039123535,2.6656007889869215e-07,1.0,0.30248383,0.6975162,False,False
9,1.8175994157791138,3.935821771621704,2.2986152172088623,0.06401479244232178,2.4113049507141113,2.6973066329956055,2.6973066329956055,0.0,1.0000001192092896,0.30545592,0.6945441,False,False
