iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,1.8349928855895996,3.9475293159484863,2.2876858711242676,0.12610489130020142,2.4737000465393066,2.8153698444366455,2.570533275604248,2.6656007889869215e-07,0.9999999403953552,0.5000000002155234,0.49999999977619203,False,False
1,1.8328502178192139,3.9457221031188965,2.2879483699798584,0.11518120765686035,2.468749761581421,2.8231959342956543,2.584552049636841,0.0,0.9999999403953552,0.5000000003476702,0.49999999991408856,False,False
2,1.830703616142273,3.9439074993133545,2.288212537765503,0.10425466299057007,2.4637129306793213,2.8309402465820312,2.598519802093506,2.5463114639023843e-07,0.9999998807907104,0.5000000485277544,0.5000000057650382,False,False
3,1.8285531997680664,3.9420857429504395,2.2884786128997803,0.09332782030105591,2.458589792251587,2.8386001586914062,2.6124284267425537,3.424026147058612e-07,0.9999998807907104,0.5000000628034429,0.5000000206552574,False,False
4,1.8263990879058838,3.9402565956115723,2.2887465953826904,0.08240026235580444,2.4533801078796387,2.846175193786621,2.6262753009796143,5.364418029785156e-07,1.0,0.5000000775682261,0.5000000360523827,False,False
5,1.824241280555725,3.938420295715332,2.2890162467956543,0.07147425413131714,2.4480836391448975,2.853663921356201,2.6400530338287354,4.339283634635649e-07,0.9999998807907104,0.5000000927929504,0.500000051926043,False,False
6,1.8220800161361694,3.9365768432617188,2.289287805557251,0.0605505108833313,2.442700147628784,2.8610641956329346,2.653756856918335,5.96791039697564e-07,1.0000001192092896,0.5000001006415214,0.5000000633981386,False,False
7,1.8199152946472168,3.9347262382507324,2.2895612716674805,0.04962891340255737,2.4372286796569824,2.868377208709717,2.6673827171325684,5.339525159797631e-07,0.9999998807907104,0.5000000999445914,0.5000000695154965,False,False
8,1.8177472352981567,3.932868480682373,2.2898366451263428,0.0387115478515625,2.4316697120666504,2.8756000995635986,2.680922746658325,5.960464477539062e-07,0.9999998807907104,0.5000000992661507,0.5000000755025897,False,False
9,1.8155759572982788,3.9310035705566406,2.290113925933838,0.02779996395111084,2.426023244857788,2.8827311992645264,2.6943719387054443,4.2981520209650625e-07,1.0000001192092896,0.5000000986059893,0.500000081342928,False,False
10,1.813401460647583,3.9291317462921143,2.290393114089966,0.016894400119781494,2.420288562774658,2.889770269393921,2.7077243328094482,4.308471659442148e-07,1.0,0.5000000979639522,0.5000000870213673,False,False
11,1.8112239837646484,3.927252769470215,2.2906742095947266,0.005995213985443115,2.41446590423584,2.896716833114624,2.7209744453430176,5.96791039697564e-07,0.9999998807907104,0.5000000973397403,0.5000000925244747,False,False
12,1.809043526649475,3.9253668785095215,2.29095721244812,-0.00489497184753418,2.4085545539855957,2.9035685062408447,2.7341151237487793,5.990192448734888e-07,0.9999998807907104,0.5000000967343685,0.5000000978396129,False,False
13,1.8068602085113525,3.923474073410034,2.2912423610687256,-0.015777111053466797,2.4025540351867676,2.910325050354004,2.747141122817993,5.990192448734888e-07,1.0,0.5000000961509552,0.5000001029597361,False,False
14,1.8046741485595703,3.921574354171753,2.291529417037964,-0.026647448539733887,2.396465301513672,2.916985034942627,2.760045289993286,6.027146923770488e-07,0.9999998807907104,0.5000000955845463,0.500000107868332,False,False
15,1.8024853467941284,3.919667959213257,2.291818380355835,-0.03750723600387573,2.3902881145477295,2.923546552658081,2.772819995880127,6.027146923770488e-07,1.0,0.5000000950348639,0.5000001125555763,False,False
