iteration,x_1,x_2,x_3,x_4,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,-0.4077761173248291,0.033124566078186035,-0.4966585636138916,0.37711358070373535,0.8713242411613464,0.6542593836784363,0.42690594337781784,0.2797457277774811,2.9038292188141544e-07,1.0000000144744616,0.7905978037473272,0.5777387415783353,False,False
1,-0.40762826800346375,0.03300657495856285,-0.49645712971687317,0.3767881691455841,0.8712624907493591,0.6540283560752869,0.42705711193786844,0.27975091338157654,2.687767079531114e-07,1.0000000329769865,0.7910964965635288,0.577873561653174,False,False
2,-0.4074803292751312,0.03288856893777847,-0.4962555766105652,0.3764626681804657,0.8712007403373718,0.6537973284721375,0.4272080335877625,0.27975594997406006,2.762933151494242e-07,1.0000000270417229,0.7915952722239027,0.5780085149291527,False,False
3,-0.40733230113983154,0.0327705480158329,-0.49605393409729004,0.3761370778083801,0.8711389899253845,0.6535661816596985,0.42735872750802245,0.2797607481479645,2.5132202461335227e-07,0.9999999768230038,0.7920944060873913,0.5781435578547587,False,False
4,-0.4071842133998871,0.032652512192726135,-0.49585217237472534,0.3758113980293274,0.8710771799087524,0.6533349752426147,0.4275091725876152,0.27976539731025696,3.002347807350966e-07,0.9999999789453913,0.7925937506664575,0.5782787128596902,False,False
5,-0.40703603625297546,0.032534461468458176,-0.4956503212451935,0.3754856288433075,0.8710153102874756,0.6531036496162415,0.4276594557850771,0.2797698974609375,2.9528782641503105e-07,1.0000000532013689,0.7930933581492008,0.5784139941693648,False,False
6,-0.4068877696990967,0.03241639584302902,-0.49544835090637207,0.37515977025032043,0.8709535002708435,0.6528722047805786,0.4278095098062559,0.27977418899536133,2.754740791193057e-07,1.0000000897404686,0.7935932577358099,0.5785493698840217,False,False
7,-0.40673941373825073,0.032298315316438675,-0.4952462911605835,0.3748338222503662,0.8708915710449219,0.6526407599449158,0.4279592901525954,0.27977827191352844,2.538709061152811e-07,1.0000000192523792,0.7940933069025293,0.5786848709143738,False,False
8,-0.4065909683704376,0.032180219888687134,-0.49504414200782776,0.3745077848434448,0.870829701423645,0.6524091958999634,0.42810884335218546,0.279782235622406,2.640066388716074e-07,1.0000000480602222,0.7945935960620862,0.5788204924844282,False,False
9,-0.40644246339797974,0.0320621095597744,-0.49484187364578247,0.3741816580295563,0.8707677721977234,0.6521775722503662,0.42825817891227325,0.27978596091270447,2.5538249543947124e-07,1.0000000157887967,0.7950942267609824,0.5789561943722508,False,False
10,-0.4062938690185547,0.03194398432970047,-0.49463951587677,0.37385544180870056,0.8707058429718018,0.6519458889961243,0.4284072307116704,0.27978944778442383,2.859104752137773e-07,0.9999999618813075,0.795595088444201,0.5790919979390148,False,False
11,-0.4061451852321625,0.03182584419846535,-0.494437038898468,0.3735291361808777,0.8706438541412354,0.6517140865325928,0.42855605771145305,0.27979278564453125,2.6922675858459607e-07,1.0000000284009856,0.7960961016097727,0.5792279447762643,False,False
12,-0.4059964120388031,0.03170769289135933,-0.49423447251319885,0.37320274114608765,0.870581865310669,0.6514822244644165,0.42870475098924427,0.2797960340976715,2.657362303295047e-07,1.000000026823733,0.7965974245522676,0.5793639981399982,False,False
13,-0.40584757924079895,0.03158952668309212,-0.49403178691864014,0.37287625670433044,0.8705198764801025,0.6512502431869507,0.4288530847471609,0.2797989845275879,2.473941912527875e-07,1.0000000102088689,0.7970989555280917,0.5795001413309522,False,False
14,-0.40569865703582764,0.03147134557366371,-0.49382901191711426,0.3725496828556061,0.8704578280448914,0.6510182023048401,0.4290012699219405,0.2798018157482147,2.6544922736824507e-07,1.0000000318386466,0.7976007997472052,0.579636426708891,False,False
15,-0.40554964542388916,0.03135314956307411,-0.4936261475086212,0.37222301959991455,0.8703957200050354,0.6507861614227295,0.429149167136665,0.2798044681549072,2.3031507908134367e-07,1.0000000591627527,0.7981026749374891,0.5797728131829784,False,False
16,-0.4054005444049835,0.031234940513968468,-0.4934231638908386,0.37189626693725586,0.8703336715698242,0.6505538821220398,0.4292968692812739,0.27980685234069824,2.550481338703269e-07,0.99999998085296,0.7986050861607225,0.5799092869514684,False,False
17,-0.4052513837814331,0.03111671656370163,-0.49322009086608887,0.37156942486763,0.8702715635299683,0.6503216028213501,0.42944426874397096,0.27980905771255493,2.482622864152127e-07,1.0000000144756533,0.7991076048379551,0.5800458653180072,False,False
18,-0.4051021337509155,0.030998479574918747,-0.49301689863204956,0.371242493391037,0.8702094554901123,0.6500893235206604,0.4295914562514923,0.27981117367744446,2.315730791228932e-07,0.9999999841572194,0.7996102937078228,0.580182598975152,False,False
19,-0.4049527943134308,0.03088022954761982,-0.4928136169910431,0.3709154725074768,0.8701472878456116,0.6498568058013916,0.42973844808556594,0.2798130214214325,2.4484942619579464e-07,1.0000000145241104,0.8001133699849846,0.5803194097547683,False,False
20,-0.4048033654689789,0.0307619646191597,-0.49261024594306946,0.37058836221694946,0.8700851202011108,0.6496243476867676,0.42988515746061584,0.2798146605491638,2.7930390325870423e-07,1.0000000324755007,0.8006166855770831,0.5804563381415226,False,False
