iteration,x_1,x_2,x_3,x_4,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,-0.4077761173248291,0.033124566078186035,-0.4966585636138916,0.37711358070373535,0.8713242411613464,0.6542593836784363,0.3119889948391422,0.2797457277774811,2.9038292188141544e-07,1.0000000144744616,0.7905978037473272,0.5777387415783353,False,False
1,-0.4076680541038513,0.03303833678364754,-0.4965113401412964,0.37687578797340393,0.8712791204452515,0.6540905237197876,0.311964203850782,0.2797495424747467,2.950746215895267e-07,1.0000000680637329,0.7909621929081414,0.5778372657042024,False,False
2,-0.40755999088287354,0.03295212984085083,-0.49636411666870117,0.3766380250453949,0.8712339997291565,0.6539218425750732,0.31193927656368914,0.2797532379627228,2.758722808896187e-07,0.9999999271618655,0.7913265156707177,0.5779358422602179,False,False
3,-0.40745192766189575,0.032865941524505615,-0.49621689319610596,0.37640029191970825,0.8711888790130615,0.6537530422210693,0.3119142995483215,0.2797568738460541,2.372296905910322e-07,1.0000000692413582,0.7916909890887271,0.5780344052984219,False,False
4,-0.40734386444091797,0.03277977555990219,-0.49606966972351074,0.376162588596344,0.8711438179016113,0.6535842418670654,0.3118891922026395,0.2797603905200958,2.627967166699785e-07,0.9999999856353127,0.7920554074678723,0.5781329960415139,False,False
5,-0.4072357714176178,0.03269363194704056,-0.49592241644859314,0.3759249150753021,0.8710986971855164,0.6534155607223511,0.3118639609055249,0.2797638177871704,2.693403162688384e-07,1.0000000392076438,0.7924198291102504,0.5782316405055739,False,False
6,-0.4071276783943176,0.03260750696063042,-0.49577516317367554,0.37568727135658264,0.8710535764694214,0.6532467603683472,0.31183868917015267,0.2797671854496002,2.899133358841717e-07,1.0000000594141425,0.7927841535606823,0.5783303068627571,False,False
7,-0.40701958537101746,0.03252140432596207,-0.49562790989875793,0.37544965744018555,0.8710084557533264,0.6530780792236328,0.3118132377981063,0.2797704041004181,2.8590519876470685e-07,0.9999999805323988,0.7931486103859554,0.5784290057110808,False,False
8,-0.4069114923477173,0.03243532404303551,-0.49548065662384033,0.37521207332611084,0.8709633350372314,0.6529093980789185,0.31178772483703354,0.2797735333442688,2.51350332149698e-07,0.9999999386690125,0.7935130469113388,0.5785276969612714,False,False
9,-0.4068033695220947,0.03234926238656044,-0.49533340334892273,0.3749745190143585,0.8709182739257812,0.6527407169342041,0.3117620670485048,0.27977651357650757,2.66949876079601e-07,1.0000000892688916,0.7938775536807281,0.578626426627124,False,False
10,-0.40669524669647217,0.032263223081827164,-0.4951861500740051,0.3747369945049286,0.870873212814331,0.6525720357894897,0.31173630511769423,0.27977943420410156,2.4470648074634494e-07,1.0000000151528168,0.7942419799287443,0.5787251829972679,False,False
11,-0.4065871238708496,0.03217720612883568,-0.4950388967990875,0.37449949979782104,0.8708280920982361,0.6524033546447754,0.3117104847376163,0.27978235483169556,2.5388885452140784e-07,0.9999999984804965,0.7946063478923848,0.5788239944427163,False,False
12,-0.40647900104522705,0.03209121152758598,-0.49489161372184753,0.3742620348930359,0.8707830309867859,0.652234673500061,0.3116845014607204,0.27978503704071045,2.884329318549162e-07,0.999999983156774,0.7949708903842542,0.5789227993943775,False,False
13,-0.4063708484172821,0.03200523555278778,-0.49474433064460754,0.3740245997905731,0.8707379102706909,0.6520661115646362,0.31165845027964934,0.27978768944740295,2.622663839171574e-07,1.0000000100652648,0.7953353418831823,0.5790216452887677,False,False
14,-0.40626269578933716,0.03191928192973137,-0.49459704756736755,0.37378719449043274,0.8706928491592407,0.6518974304199219,0.31163226553013507,0.2797901928424835,2.2391400428570095e-07,1.0000000153295945,0.7956999168477626,0.5791205047993451,False,False
15,-0.4061545431613922,0.03183335065841675,-0.49444976449012756,0.37354984879493713,0.8706477284431458,0.6517288088798523,0.3116060360853117,0.2797926962375641,2.5471210883217997e-07,0.9999999716993528,0.7960642844305084,0.5792194031029343,False,False
16,-0.40604639053344727,0.03174743801355362,-0.4943024814128876,0.3733125329017639,0.8706027269363403,0.6515602469444275,0.31157960746395225,0.27979496121406555,2.7659880434898893e-07,0.9999999875325328,0.7964287849994169,0.5793182948982273,False,False
17,-0.40593820810317993,0.03166154772043228,-0.4941551983356476,0.3730752468109131,0.8705576062202454,0.6513916254043579,0.3115531277040005,0.279797226190567,2.324920675712004e-07,1.0000000236148878,0.7967933330564163,0.5794172251860739,False,False
18,-0.4058300256729126,0.031575679779052734,-0.4940079152584076,0.37283799052238464,0.8705126047134399,0.6512230634689331,0.31152650855608743,0.27979928255081177,2.4034352978600664e-07,1.0000000756212557,0.7971578986571519,0.5795161587686576,False,False
19,-0.40572184324264526,0.03148983418941498,-0.4938606023788452,0.3726007640361786,0.870467483997345,0.6510545611381531,0.31149984348862975,0.2798014283180237,2.55033956052258e-07,0.9999999828180294,0.797522295681736,0.579615186685443,False,False
20,-0.40561366081237793,0.031404007226228714,-0.49371328949928284,0.3723635673522949,0.8704224228858948,0.6508859992027283,0.31147301648562686,0.2798033058643341,2.498867938909108e-07,0.9999999719166448,0.7978869264656786,0.5797141724309166,False,False
21,-0.4055054485797882,0.03131820261478424,-0.49356597661972046,0.37212640047073364,0.8703773617744446,0.6507174372673035,0.31144612318378045,0.27980518341064453,2.344365013047078e-07,0.9999999264375358,0.7982514566242902,0.5798132208011576,False,False
22,-0.4053972363471985,0.031232420355081558,-0.4934186637401581,0.37188926339149475,0.8703323006629944,0.6505489349365234,0.3114191103547472,0.279806911945343,2.5306638708023186e-07,0.9999999744046469,0.7986159201096678,0.5799122948922879,False,False
23,-0.40528902411460876,0.031146660447120667,-0.4932713508605957,0.37165215611457825,0.8702872395515442,0.6503804326057434,0.31139198490100434,0.27980855107307434,2.7509970471220193e-07,0.9999999781092874,0.7989804288682503,0.5800113792405474,False,False
