iteration,x_1,x_2,x_3,x_4,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,0.7645385265350342,0.8300079107284546,-0.23427248001098633,0.9186112880706787,0.5906878709793091,0.995708167552948,0.03418491780757904,0.020040564239025116,1.4600097131278744e-07,1.0000001192092896,1.0444962,40.325024,False,False
1,0.7645224928855896,0.8299899697303772,-0.23425953090190887,0.918590784072876,0.5906647443771362,0.9957075715065002,0.03418893367052078,0.020043108612298965,1.7881393432617188e-07,0.9999999403953552,1.0444773,40.32018,False,False
2,0.764506459236145,0.8299720287322998,-0.23424658179283142,0.9185702800750732,0.5906416773796082,0.9957069754600525,0.034192949533462524,0.020045652985572815,1.9768624781590916e-07,1.0000001192092896,1.0444586,40.315334,False,False
3,0.7644904255867004,0.8299540877342224,-0.23423363268375397,0.9185497760772705,0.5906184911727905,0.9957063794136047,0.03419695794582367,0.02004818618297577,1.1920928955078125e-07,1.0000001192092896,1.0444397,40.310513,False,False
4,0.7644743919372559,0.829936146736145,-0.23422066867351532,0.9185292720794678,0.5905953645706177,0.995705783367157,0.03420095145702362,0.020050721243023872,1.5769906269724743e-07,0.9999999403953552,1.0444208,40.305695,False,False
5,0.7644583582878113,0.8299182057380676,-0.23420770466327667,0.918508768081665,0.5905722379684448,0.9957051873207092,0.03420497849583626,0.02005326747894287,0.0,1.0,1.044402,40.30085,False,False
6,0.7644423246383667,0.8299002647399902,-0.23419474065303802,0.9184882640838623,0.590549111366272,0.9957045912742615,0.0342089980840683,0.02005581371486187,1.5769906269724743e-07,1.0,1.044383,40.29601,False,False
7,0.7644262909889221,0.8298823237419128,-0.23418177664279938,0.9184677004814148,0.5905259251594543,0.9957039952278137,0.03421301022171974,0.020058348774909973,5.960464477539063e-08,1.0000001192092896,1.0443642,40.291187,False,False
8,0.7644102573394775,0.8298643827438354,-0.23416881263256073,0.9184471368789673,0.5905027985572815,0.995703399181366,0.03421703726053238,0.02006090246140957,1.3328003944934608e-07,1.0,1.0443454,40.286335,False,False
9,0.764394223690033,0.8298464417457581,-0.23415584862232208,0.9184265732765198,0.5904796123504639,0.9957028031349182,0.03422107547521591,0.020063458010554314,1.4600097131278744e-07,0.9999999403953552,1.0443264,40.281475,False,False
10,0.7643781304359436,0.8298285007476807,-0.23414288461208344,0.9184060096740723,0.590456485748291,0.9957022070884705,0.03422509878873825,0.020066004246473312,1.0323827126512697e-07,0.9999999403953552,1.0443076,40.276638,False,False
11,0.7643620371818542,0.8298105597496033,-0.2341299206018448,0.9183854460716248,0.5904332399368286,0.9957016110420227,0.0342291034758091,0.020068543031811714,1.7881393432617188e-07,0.9999999403953552,1.0442888,40.27182,False,False
12,0.7643459439277649,0.8297925591468811,-0.23411694169044495,0.9183648824691772,0.5904099941253662,0.995701014995575,0.034233152866363525,0.020071106031537056,1.884864389012364e-07,0.9999999403953552,1.0442698,40.266953,False,False
13,0.7643298506736755,0.8297745585441589,-0.2341039627790451,0.9183443188667297,0.5903868675231934,0.9957004189491272,0.03423716500401497,0.020073644816875458,5.960464477539063e-08,1.0000001192092896,1.044251,40.262135,False,False
14,0.7643137574195862,0.8297565579414368,-0.23409098386764526,0.9183237552642822,0.5903636813163757,0.9956997632980347,0.0342412069439888,0.0200762078166008,1.4600097131278744e-07,1.0000001192092896,1.0442321,40.25727,False,False
15,0.7642976641654968,0.8297385573387146,-0.23407800495624542,0.9183031916618347,0.5903404355049133,0.9956991672515869,0.034245241433382034,0.020078757777810097,0.0,1.0,1.0442132,40.252426,False,False
16,0.7642815709114075,0.8297205567359924,-0.23406502604484558,0.9182826280593872,0.5903172492980957,0.9956985712051392,0.03424927219748497,0.02008131332695484,1.1920928955078125e-07,1.0,1.0441943,40.247585,False,False
17,0.7642654776573181,0.8297025561332703,-0.23405204713344574,0.9182620644569397,0.5902940630912781,0.9956979751586914,0.034253284335136414,0.020083852112293243,5.960464477539063e-08,1.0000001192092896,1.0441755,40.24277,False,False
18,0.7642493844032288,0.8296845555305481,-0.2340390682220459,0.9182415008544922,0.5902708172798157,0.9956973791122437,0.034257352352142334,0.02008642815053463,1.3328003944934608e-07,1.0000001192092896,1.0441566,40.237885,False,False
19,0.7642332911491394,0.8296665549278259,-0.23402608931064606,0.9182209372520447,0.590247631072998,0.9956967830657959,0.034261371940374374,0.02008896879851818,1.0323827126512697e-07,1.0000001192092896,1.0441377,40.233067,False,False
20,0.76421719789505,0.8296485543251038,-0.23401311039924622,0.9182003736495972,0.5902243852615356,0.9956961870193481,0.0342654250562191,0.02009153552353382,0.0,1.0000001192092896,1.0441189,40.228207,False,False
21,0.7642011046409607,0.8296305537223816,-0.23400011658668518,0.9181798100471497,0.590201199054718,0.9956955909729004,0.03426942974328995,0.020094076171517372,8.429369557916289e-08,1.0,1.0440999,40.223392,False,False
22,0.7641850113868713,0.8296125531196594,-0.23398712277412415,0.9181592464447021,0.5901780128479004,0.9956949949264526,0.03427348658442497,0.020096642896533012,8.429369557916289e-08,1.0000001192092896,1.0440812,40.21853,False,False
23,0.764168918132782,0.8295945525169373,-0.2339741289615631,0.9181386828422546,0.590154767036438,0.9956943988800049,0.03427749499678612,0.020099183544516563,1.0323827126512697e-07,1.0000001192092896,1.0440624,40.213722,False,False
24,0.7641528248786926,0.8295765519142151,-0.23396113514900208,0.9181181192398071,0.5901315808296204,0.9956937432289124,0.03428155183792114,0.020101752132177353,1.884864389012364e-07,1.0000001192092896,1.0440435,40.20886,False,False
25,0.7641367316246033,0.8295585513114929,-0.23394814133644104,0.9180975556373596,0.5901083946228027,0.9956931471824646,0.03428557887673378,0.02010430209338665,1.3328003944934608e-07,1.0000001192092896,1.0440247,40.204033,False,False
26,0.7641206383705139,0.8295405507087708,-0.23393514752388,0.9180769920349121,0.5900851488113403,0.9956925511360168,0.03428962081670761,0.020106863230466843,1.4600097131278744e-07,1.0,1.0440058,40.19919,False,False
27,0.7641045451164246,0.8295225501060486,-0.23392215371131897,0.9180564284324646,0.5900619029998779,0.9956919550895691,0.03429364040493965,0.020109405741095543,8.429369557916289e-08,1.0000001192092896,1.0439869,40.194378,False,False
28,0.7640884518623352,0.8295045495033264,-0.23390915989875793,0.9180358648300171,0.5900387167930603,0.9956913590431213,0.03429769352078438,0.02011197619140148,1.4600097131278744e-07,1.0,1.0439682,40.189518,False,False
29,0.7640723586082458,0.8294865489006042,-0.2338961660861969,0.9180153012275696,0.5900155305862427,0.9956907629966736,0.034301720559597015,0.020114528015255928,0.0,1.0,1.0439492,40.184696,False,False
30,0.7640562653541565,0.8294685482978821,-0.23388315737247467,0.9179947376251221,0.5899922847747803,0.9956901669502258,0.034305766224861145,0.02011708915233612,8.429369557916289e-08,0.9999999403953552,1.0439304,40.17985,False,False
31,0.7640401721000671,0.8294505476951599,-0.23387014865875244,0.9179741740226746,0.5899690389633179,0.9956895709037781,0.03430978208780289,0.02011963166296482,8.429369557916289e-08,1.0000001192092896,1.0439116,40.17505,False,False
32,0.7640240788459778,0.8294325470924377,-0.2338571399450302,0.9179535508155823,0.5899458527565002,0.9956889152526855,0.03431384265422821,0.02012220397591591,8.429369557916289e-08,1.0,1.0438929,40.17019,False,False
33,0.7640079855918884,0.8294145464897156,-0.23384413123130798,0.91793292760849,0.5899226069450378,0.9956883192062378,0.034317873418331146,0.020124757662415504,8.429369557916289e-08,1.0000001192092896,1.043874,40.165367,False,False
34,0.7639918923377991,0.8293965458869934,-0.23383112251758575,0.9179123044013977,0.5898993611335754,0.99568772315979,0.034321948885917664,0.02012733742594719,8.429369557916289e-08,1.0,1.0438553,40.160496,False,False
35,0.7639757990837097,0.8293785452842712,-0.23381811380386353,0.9178916811943054,0.589876115322113,0.9956871271133423,0.03432594984769821,0.020129872485995293,8.429369557916289e-08,1.0000001192092896,1.0438364,40.155712,False,False
36,0.7639597058296204,0.8293605446815491,-0.2338051050901413,0.9178710579872131,0.5898528695106506,0.9956865310668945,0.03433002158999443,0.020132452249526978,8.429369557916289e-08,1.0,1.0438176,40.15084,False,False
37,0.763943612575531,0.8293425440788269,-0.23379209637641907,0.9178504347801208,0.5898295640945435,0.9956859350204468,0.03433404490351677,0.020134998485445976,1.0323827126512697e-07,1.0000001192092896,1.0437986,40.146034,False,False
