iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,3.793287754058838,2.6251606941223145,1.7252540588378906,-0.44091367721557617,1.0633487701416016,3.4467411041259766,3.4467411041259766,0.0,1.0,1.0,0.0,False,False
1,3.790785551071167,2.6263644695281982,1.7232118844985962,-0.45276665687561035,1.0501909255981445,3.4306204319000244,3.4306204319000244,0.0,1.0,1.0,0.0,False,False
2,3.7882983684539795,2.6275792121887207,1.7211850881576538,-0.46450793743133545,1.036999225616455,3.4145984649658203,3.4145984649658203,0.0,0.9999999403953552,1.0,0.0,False,False
3,3.7858264446258545,2.628804922103882,1.719173550605774,-0.47614020109176636,1.0237733125686646,3.398681402206421,3.398681402206421,0.0,1.0,1.0,0.0,False,False
4,3.783369541168213,2.6300418376922607,1.7171772718429565,-0.48766523599624634,1.010514736175537,3.3828749656677246,3.3828749656677246,0.0,1.0000001192092896,1.0,0.0,False,False
5,3.780927896499634,2.6312899589538574,1.7151962518692017,-0.4990818500518799,0.9972282648086548,3.3671884536743164,3.3671884536743164,0.0,0.9999999403953552,1.0,0.0,False,False
6,3.778501510620117,2.632549285888672,1.7132304906845093,-0.5103937387466431,0.9839129447937012,3.3516266345977783,3.3516266345977783,0.0,1.0,1.0,0.0,False,False
7,3.776090383529663,2.633820056915283,1.7112798690795898,-0.5216012597084045,0.9705720543861389,3.336196184158325,3.336196184158325,0.0,1.0,1.0,0.0,False,False
8,3.7736945152282715,2.6351022720336914,1.7093443870544434,-0.5327057838439941,0.9572069644927979,3.320904493331909,3.320904493331909,0.0,1.0,1.0,0.0,False,False
9,3.7713139057159424,2.6363959312438965,1.7074240446090698,-0.5437086224555969,0.9438202381134033,3.305755853652954,3.305755853652954,0.0,1.0,1.0,0.0,False,False
10,3.768948793411255,2.6377012729644775,1.7055187225341797,-0.554612398147583,0.930411696434021,3.290757894515991,3.290757894515991,0.0,1.0,1.0,0.0,False,False
11,3.766599178314209,2.6390182971954346,1.7036283016204834,-0.5654170513153076,0.9169843792915344,3.275918960571289,3.275918960571289,0.0,1.0000001192092896,1.0,0.0,False,False
12,3.7642650604248047,2.6403472423553467,1.7017529010772705,-0.5761242508888245,0.9035403728485107,3.261244773864746,3.261244773864746,0.0,0.9999998807907104,1.0,0.0,False,False
13,3.761946439743042,2.6416878700256348,1.6998924016952515,-0.586735725402832,0.8900814056396484,3.2467381954193115,3.2467381954193115,0.0,1.0,1.0,0.0,False,False
14,3.759643316268921,2.643040657043457,1.6980466842651367,-0.5972534418106079,0.8766079545021057,3.232407808303833,3.232407808303833,0.0,1.0,1.0,0.0,False,False
15,3.7573556900024414,2.6444053649902344,1.6962157487869263,-0.6076789498329163,0.8631216883659363,3.21825909614563,3.21825909614563,0.0,1.0,1.0,0.0,False,False
16,3.7550835609436035,2.645782232284546,1.6943994760513306,-0.618013322353363,0.8496248722076416,3.204298496246338,3.204298496246338,0.0,1.000000238418579,1.0,0.0,False,False
17,3.7528269290924072,2.6471712589263916,1.6925978660583496,-0.6282584071159363,0.8361195921897888,3.1905288696289062,3.1905288696289062,0.0,1.0,1.0,0.0,False,False
18,3.7505857944488525,2.6485726833343506,1.6908109188079834,-0.6384169459342957,0.8226046562194824,3.1769583225250244,3.1769583225250244,0.0,1.0,1.0,0.0,False,False
19,3.7483601570129395,2.6499862670898438,1.6890385150909424,-0.6484885811805725,0.8090853095054626,3.163590669631958,3.163590669631958,0.0,1.0000001192092896,1.0,0.0,False,False
20,3.746150255203247,2.6514124870300293,1.687280535697937,-0.6584762930870056,0.7955599427223206,3.1504359245300293,3.1504359245300293,0.0,1.0,1.0,0.0,False,False
21,3.7439558506011963,2.652851104736328,1.6855369806289673,-0.6683803796768188,0.78203284740448,3.137495994567871,3.137495994567871,0.0,1.0,1.0,0.0,False,False
22,3.741776943206787,2.6543023586273193,1.6838077306747437,-0.6782045364379883,0.7685023546218872,3.124774217605591,3.124774217605591,0.0,1.0,1.0,0.0,False,False
23,3.7396135330200195,2.655766248703003,1.6820927858352661,-0.6879493594169617,0.7549719214439392,3.112276554107666,3.112276554107666,0.0,1.0,1.0,0.0,False,False
24,3.7374658584594727,2.657243013381958,1.6803920269012451,-0.697616457939148,0.7414422631263733,3.1000115871429443,3.1000115871429443,0.0,1.0,1.0,0.0,False,False
25,3.7353336811065674,2.6587326526641846,1.6787054538726807,-0.7072070240974426,0.7279155254364014,3.087982654571533,3.087982654571533,0.0,1.0,1.0,0.0,False,False
26,3.7332170009613037,2.6602351665496826,1.6770329475402832,-0.7167239785194397,0.7143921852111816,3.0761911869049072,3.0761911869049072,0.0,0.9999998807907104,1.0,0.0,False,False
27,3.7311158180236816,2.661750555038452,1.6753743886947632,-0.7261690497398376,0.7008728981018066,3.064643383026123,3.064643383026123,0.0,0.9999998807907104,1.0,0.0,False,False
28,3.729029893875122,2.6632790565490723,1.6737297773361206,-0.7355437278747559,0.6873594522476196,3.0533459186553955,3.0533459186553955,0.0,0.9999998807907104,1.0,0.0,False,False
29,3.726959466934204,2.664820909500122,1.672098994255066,-0.744850218296051,0.673852801322937,3.042299747467041,3.042299747467041,0.0,0.9999998807907104,1.0,0.0,False,False
30,3.7249045372009277,2.6663758754730225,1.6704820394515991,-0.7540886998176575,0.6603560447692871,3.0315115451812744,3.0315115451812744,0.0,1.0,1.0,0.0,False,False
31,3.722864866256714,2.6679441928863525,1.6688787937164307,-0.7632626891136169,0.6468683481216431,3.0209836959838867,3.0209836959838867,0.0,0.9999998807907104,1.0,0.0,False,False
32,3.7208406925201416,2.6695258617401123,1.667289137840271,-0.772373378276825,0.6333909630775452,3.0107223987579346,3.0107223987579346,0.0,1.0000001192092896,1.0,0.0,False,False
33,3.718831777572632,2.671121120452881,1.6657130718231201,-0.7814229726791382,0.6199254393577576,3.000728130340576,3.000728130340576,0.0,0.9999998807907104,1.0,0.0,False,False
34,3.7168381214141846,2.672729730606079,1.6641504764556885,-0.7904126644134521,0.6064733266830444,2.991004705429077,2.991004705429077,0.0,1.0000001192092896,1.0,0.0,False,False
35,3.7148597240448,2.6743521690368652,1.6626012325286865,-0.7993447780609131,0.5930348634719849,2.9815592765808105,2.9815592765808105,0.0,1.0,1.0,0.0,False,False
36,3.7128965854644775,2.67598819732666,1.6610653400421143,-0.808220386505127,0.5796127319335938,2.972390651702881,2.972390651702881,0.0,1.0,1.0,0.0,False,False
37,3.7109484672546387,2.677638053894043,1.6595426797866821,-0.8170422315597534,0.5662063360214233,2.9635045528411865,2.9635045528411865,0.0,1.0,1.0,0.0,False,False
38,3.7090156078338623,2.6793017387390137,1.6580331325531006,-0.8258115649223328,0.5528175830841064,2.954901695251465,2.954901695251465,0.0,0.9999998807907104,1.0,0.0,False,False
39,3.7070977687835693,2.6809792518615723,1.6565366983413696,-0.8345311880111694,0.5394462943077087,2.946586847305298,2.946586847305298,0.0,1.0,1.0,0.0,False,False
40,3.7051949501037598,2.682670831680298,1.6550532579421997,-0.8432013988494873,0.5260958075523376,2.938561201095581,2.938561201095581,0.0,0.9999998807907104,1.0,0.0,False,False
41,3.7033071517944336,2.6843764781951904,1.6535826921463013,-0.8518255949020386,0.5127644538879395,2.9308269023895264,2.9308269023895264,0.0,1.0,1.0,0.0,False,False
42,3.701434373855591,2.68609619140625,1.6521250009536743,-0.8604046702384949,0.4994550943374634,2.9233856201171875,2.9233856201171875,0.0,1.0,1.0,0.0,False,False
