,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97681832 0.20656979],0.11367494612932205,0.9007685780525208,0.08931256830692291,False,False
1,1,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.9767822  0.20626354],0.11374736577272415,0.9006198644638062,0.0894198790192604,False,False
2,2,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97674596 0.20595741],0.11381961405277252,0.9004708528518677,0.08952716737985611,False,False
3,3,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97670978 0.2056514 ],0.1138916090130806,0.9003216028213501,0.08963435888290405,False,False
4,4,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97667348 0.20534545],0.11396349221467972,0.900172233581543,0.0897415429353714,False,False
5,5,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97663713 0.20503962],0.11403509229421616,0.9000223875045776,0.08984864503145218,False,False
6,6,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97660071 0.20473397],0.11410651355981827,0.8998725414276123,0.08995566517114639,False,False
7,7,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97656429 0.20442832],0.11417777091264725,0.8997222781181335,0.09006267040967941,False,False
8,8,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97652775 0.2041229 ],0.11424874514341354,0.8995718955993652,0.0901695266366005,False,False
9,9,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97649121 0.20381749],0.11431954056024551,0.8994211554527283,0.09027639031410217,False,False
10,10,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97645462 0.20351225],0.11439020186662674,0.899270236492157,0.09038320928812027,False,False
11,11,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97641796 0.20320714],0.11446051299571991,0.8991191983222961,0.09048984944820404,False,False
12,12,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97638124 0.20290208],0.1145307719707489,0.8989676833152771,0.09059655666351318,False,False
13,13,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97634447 0.2025972 ],0.11460069566965103,0.8988160490989685,0.09070310741662979,False,False
14,14,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97630769 0.20229244],0.11467042565345764,0.8986642360687256,0.09080958366394043,False,False
15,15,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97627079 0.20198774],0.11473996937274933,0.898512065410614,0.09091601520776749,False,False
16,16,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.9762339  0.20168322],0.11480926722288132,0.8983596563339233,0.09102233499288559,False,False
17,17,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97619689 0.20137882],0.11487831175327301,0.8982071280479431,0.09112857282161713,False,False
18,18,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97615987 0.20107454],0.11494719237089157,0.898054301738739,0.09123476594686508,False,False
19,19,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.9761228  0.20077038],0.11501580476760864,0.8979012370109558,0.09134083241224289,False,False
20,20,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97608572 0.20046633],0.11508418619632721,0.8977479934692383,0.09144680947065353,False,False
21,21,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97604853 0.20016241],0.11515243351459503,0.8975942730903625,0.09155278652906418,False,False
22,22,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97601128 0.19985867],0.11522035300731659,0.8974405527114868,0.09165859967470169,False,False
23,23,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97597402 0.19955504],0.11528810113668442,0.8972865343093872,0.09176435321569443,False,False
24,24,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97593665 0.19925153],0.11535555124282837,0.8971322774887085,0.09186996519565582,False,False
25,25,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97589928 0.19894814],0.11542274802923203,0.8969777226448059,0.09197548776865005,False,False
26,26,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97586185 0.19864494],0.11548980325460434,0.8968229293823242,0.0920809730887413,False,False
27,27,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97582436 0.19834185],0.11555659770965576,0.8966678977012634,0.0921863317489624,False,False
28,28,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97578681 0.19803888],0.11562313884496689,0.8965127468109131,0.09229157119989395,False,False
29,29,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97574925 0.19773608],0.11568944156169891,0.8963572382926941,0.09239674359560013,False,False
30,30,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97571158 0.19743347],0.11575544625520706,0.8962015509605408,0.09250174462795258,False,False
31,31,[-0.34950212 -0.37257478 -0.36769792 -0.36972216],[0.97567391 0.19713092],0.11582127958536148,0.8960456252098083,0.09260669350624084,False,False
