iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,2.388335704803467,3.049686908721924,2.255012035369873,1.501786470413208,0.051696181297302246,1.4142134189605713,1.6041868925094604,0.0,1.0000001192092896,0.42926204,0.45225126,False,False
1,2.3892064094543457,3.050798177719116,2.255093812942505,1.4994535446166992,0.04949045181274414,1.4142135381698608,1.602612018585205,1.6858739115832577e-07,1.0,0.43014318,0.45224142,False,False
2,2.3900811672210693,3.0519065856933594,2.255174160003662,1.4971263408660889,0.047283709049224854,1.4142132997512817,1.6010797023773193,0.0,0.9999999403953552,0.43101627,0.45221764,False,False
3,2.3909597396850586,3.0530121326446533,2.2552530765533447,1.4948031902313232,0.04507708549499512,1.4142136573791504,1.5995880365371704,0.0,0.9999998807907104,0.43188167,0.45218065,False,False
4,2.3918421268463135,3.054114580154419,2.2553305625915527,1.4924860000610352,0.0428696870803833,1.4142132997512817,1.5981405973434448,0.0,1.0,0.43273798,0.45212945,False,False
5,2.392728328704834,3.0552141666412354,2.255406618118286,1.4901719093322754,0.04066246747970581,1.4142135381698608,1.5967323780059814,0.0,1.0,0.43358672,0.45206547,False,False
6,2.39361834526062,3.0563106536865234,2.255481004714966,1.4878631830215454,0.038454651832580566,1.4142134189605713,1.595368504524231,0.0,1.0000001192092896,0.434426,0.45198727,False,False
7,2.394512176513672,3.0574042797088623,2.255553960800171,1.4855594635009766,0.03624594211578369,1.4142136573791504,1.5940476655960083,0.0,1.0,0.43525633,0.45189536,False,False
8,2.39540958404541,3.058494806289673,2.2556252479553223,1.483258843421936,0.034037768840789795,1.4142135381698608,1.5927677154541016,0.0,1.0000001192092896,0.43607783,0.4517903,False,False
9,2.396310806274414,3.059582471847534,2.255695104598999,1.4809625148773193,0.031829237937927246,1.41421377658844,1.591530680656433,0.0,0.9999998807907104,0.43688998,0.45167178,False,False
10,2.3972158432006836,3.060667037963867,2.255763292312622,1.4786704778671265,0.029619812965393066,1.4142135381698608,1.5903372764587402,1.3328003944934608e-07,1.0,0.43769222,0.4515393,False,False
11,2.3981246948242188,3.061748504638672,2.2558298110961914,1.4763832092285156,0.027409613132476807,1.4142135381698608,1.5891889333724976,0.0,1.0000001192092896,0.43848422,0.45139295,False,False
12,2.3990373611450195,3.0628268718719482,2.255894660949707,1.4741002321243286,0.02519845962524414,1.4142136573791504,1.58808434009552,0.0,0.9999998807907104,0.4392661,0.45123282,False,False
13,2.399953842163086,3.0639021396636963,2.255957841873169,1.4718196392059326,0.022986948490142822,1.4142136573791504,1.5870224237442017,1.1920928955078125e-07,1.0,0.44003797,0.45105943,False,False
14,2.400874137878418,3.064974308013916,2.256019353866577,1.4695439338684082,0.020774364471435547,1.4142135381698608,1.586005687713623,0.0,1.0000001192092896,0.44079882,0.450872,False,False
15,2.4017982482910156,3.0660431385040283,2.2560791969299316,1.4672740697860718,0.018559515476226807,1.4142135381698608,1.5850368738174438,0.0,1.0000001192092896,0.44154805,0.45067,False,False
16,2.4027259349823,3.0671088695526123,2.2561373710632324,1.4650062322616577,0.016345083713531494,1.4142134189605713,1.5841095447540283,0.0,1.0000001192092896,0.442287,0.45045522,False,False
17,2.4036574363708496,3.068171501159668,2.2561936378479004,1.4627413749694824,0.014129638671875,1.4142134189605713,1.5832270383834839,0.0,0.9999999403953552,0.4430147,0.45022684,False,False
18,2.404592752456665,3.069230794906616,2.2562482357025146,1.4604816436767578,0.011912822723388672,1.4142135381698608,1.5823918581008911,0.0,1.0000001192092896,0.44373018,0.4499843,False,False
19,2.405531883239746,3.070286989212036,2.256301164627075,1.4582245349884033,0.009694576263427734,1.4142135381698608,1.5816000699996948,1.3328003944934608e-07,1.0000001192092896,0.4444347,0.44972852,False,False
20,2.4064745903015137,3.0713398456573486,2.256352186203003,1.455971598625183,0.00747525691986084,1.4142136573791504,1.5808556079864502,0.0,1.0,0.44512653,0.44945878,False,False
21,2.407421112060547,3.0723893642425537,2.256401538848877,1.4537227153778076,0.005254149436950684,1.4142134189605713,1.58015775680542,1.4600097131278744e-07,1.0000001192092896,0.44580606,0.44917518,False,False
22,2.4083714485168457,3.0734357833862305,2.256448984146118,1.4514764547348022,0.0030315518379211426,1.4142135381698608,1.579505205154419,1.4600097131278744e-07,1.0000001192092896,0.44647345,0.4488782,False,False
23,2.409325361251831,3.0744788646698,2.2564945220947266,1.4492332935333252,0.0008080005645751953,1.4142134189605713,1.5788987874984741,0.0,1.0000001192092896,0.44712815,0.4485678,False,False
24,2.410283088684082,3.0755186080932617,2.2565383911132812,1.4469929933547974,-0.0014175772666931152,1.4142135381698608,1.5783379077911377,0.0,1.0,0.44777042,0.44824398,False,False
25,2.4112443923950195,3.076555013656616,2.256580352783203,1.444756269454956,-0.0036444664001464844,1.4142135381698608,1.5778248310089111,1.4600097131278744e-07,1.0000001192092896,0.4483992,0.44790652,False,False
26,2.4122095108032227,3.0775880813598633,2.256620407104492,1.4425227642059326,-0.00587308406829834,1.4142134189605713,1.577358603477478,0.0,0.9999999403953552,0.44901478,0.4475557,False,False
