iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,2.388335704803467,3.049686908721924,2.255012035369873,1.501786470413208,0.051696181297302246,1.6046478047547161,1.6041868925094604,3.053517031190362e-07,0.9999999822507122,0.8091725725734282,0.8431677513610638,False,False
1,2.389312505722046,3.050957441329956,2.2550926208496094,1.4990713596343994,0.049259066581726074,1.6027289039646262,1.6023097038269043,2.520900026630428e-07,1.0000000626383494,0.8103088488859989,0.8428363531338068,False,False
2,2.390293598175049,3.05222225189209,2.255171775817871,1.496368169784546,0.04682290554046631,1.6008700560190356,1.6004905700683594,7.808076840877992e-08,0.999999987497009,0.8114375144940107,0.8424863827758744,False,False
3,2.3912789821624756,3.0534815788269043,2.255249500274658,1.4936778545379639,0.044386088848114014,1.5990741161775512,1.5987324714660645,6.004681404203051e-08,0.9999999839212247,0.8125579002185741,0.8421173713931993,False,False
4,2.392268657684326,3.0547351837158203,2.2553257942199707,1.490999698638916,0.04194849729537964,1.5973400684960501,1.5970340967178345,2.0859616043104463e-07,0.9999999768488429,0.8136702723909977,0.8417298550922758,False,False
5,2.3932628631591797,3.055983304977417,2.2554006576538086,1.488334059715271,0.03951019048690796,1.595669320276918,1.5953969955444336,1.5736492737480563e-07,1.0000000429157923,0.814773793633633,0.8413239251848936,False,False
6,2.394261360168457,3.0572259426116943,2.2554738521575928,1.4856786727905273,0.0370715856552124,1.5940591939608564,1.5938185453414917,2.800240330165852e-07,1.0000000076776387,0.8158690170579246,0.8409005163585809,False,False
7,2.395264148712158,3.0584628582000732,2.2555456161499023,1.4830358028411865,0.03463238477706909,1.5925118797370468,1.5923007726669312,1.5281554432066356e-07,0.9999999883018603,0.8169551796653185,0.8404594177280107,False,False
8,2.3962714672088623,3.059694290161133,2.255615711212158,1.4804049730300903,0.03219103813171387,1.5910297003554363,1.5908461809158325,2.4597112222903243e-07,1.0000000232180708,0.8180316035170416,0.8400005589089707,False,False
9,2.3972830772399902,3.060920476913452,2.2556843757629395,1.4777843952178955,0.029748916625976562,1.589608273011952,1.589450478553772,7.879405974726518e-08,1.0000000124308464,0.8190991368622158,0.8395250528888489,False,False
10,2.398299217224121,3.062141180038452,2.255751371383667,1.4751739501953125,0.02730482816696167,1.5882492223486995,1.5881150960922241,2.431758099144812e-07,0.9999999691178625,0.8201573736096961,0.8390327238420756,False,False
11,2.399319648742676,3.063356399536133,2.255816698074341,1.4725747108459473,0.024859845638275146,1.5869540357375942,1.5868417024612427,4.933990849877491e-07,1.0000000108534992,0.8212053222751028,0.8385240621984563,False,False
12,2.4003446102142334,3.0645663738250732,2.255880355834961,1.469985008239746,0.022413194179534912,1.585720946087633,1.5856282711029053,2.458387505296613e-07,1.0000000051386528,0.822243480942107,0.8379994354445512,False,False
13,2.401374101638794,3.0657708644866943,2.2559425830841064,1.4674067497253418,0.01996290683746338,1.584552734378963,1.5844780206680298,9.61442764884602e-08,0.9999999637831372,0.8232712199244969,0.8374583077143314,False,False
14,2.4024081230163574,3.066970109939575,2.2560031414031982,1.4648388624191284,0.017510056495666504,1.5834488812183685,1.5833901166915894,1.3530259784976865e-07,0.9999999790315272,0.8242883432393404,0.836901326954862,False,False
15,2.4034464359283447,3.068164110183716,2.2560617923736572,1.4622795581817627,0.015056252479553223,1.5824063480050137,1.5823614597320557,2.5158541418368214e-07,1.0000000425569788,0.8252948946337506,0.836329670312087,False,False
16,2.404489278793335,3.069352865219116,2.2561187744140625,1.4597291946411133,0.012599527835845947,1.5814276968529017,1.5813947916030884,2.82399079307781e-07,0.9999999395070445,0.8262904214864784,0.8357428130637774,False,False
17,2.4055368900299072,3.0705363750457764,2.256174087524414,1.457188606262207,0.010138988494873047,1.5805132680852072,1.5804907083511353,2.061844859254632e-07,1.0000000616025884,0.8272748916232988,0.8351408099202926,False,False
18,2.4065890312194824,3.0717146396636963,2.256227731704712,1.4546564817428589,0.007675468921661377,1.5796626390664699,1.5796482563018799,1.4689228425542685e-07,1.0000000312588628,0.8282478963367947,0.8345242890041069,False,False
19,2.4076457023620605,3.072887659072876,2.256279468536377,1.4521338939666748,0.005208730697631836,1.5788770811140767,1.5788689851760864,1.921810450877876e-07,1.0000000655156434,0.8292088575840519,0.8338933289624316,False,False
20,2.4087069034576416,3.0740556716918945,2.2563295364379883,1.449620008468628,0.0027382969856262207,1.5781556290040784,1.578152060508728,4.62780629373333e-08,0.9999999607750697,0.8301578985193652,0.8332482654572306,False,False
21,2.4097728729248047,3.075218439102173,2.256377935409546,1.4471137523651123,0.0002638101577758789,1.577497648820152,1.577496886253357,1.0456518147572103e-07,1.0000000710983499,0.8310950936132484,0.8325893213658551,False,False
22,2.4108433723449707,3.07637619972229,2.2564244270324707,1.444615125656128,-0.0022134780883789062,1.5769030735129248,1.5769031047821045,1.3595828916913845e-07,1.000000033715554,0.8320198553925309,0.8319172216609549,False,False
23,2.4119186401367188,3.077528715133667,2.2564690113067627,1.4421257972717285,-0.004696190357208252,1.5763762352825585,1.576375126838684,9.409115543095416e-08,1.0000000146122676,0.8329311850649579,0.8312311182420018,False,False
24,2.412998676300049,3.078676223754883,2.256511926651001,1.4396437406539917,-0.007183074951171875,1.5759125895562527,1.5759086608886719,3.3328354870259084e-07,1.0000000213580655,0.8338299709593014,0.8305321275677319,False,False
25,2.414083242416382,3.0798187255859375,2.2565529346466064,1.4371681213378906,-0.009674012660980225,1.5755130136103346,1.5755043029785156,2.9031799990226263e-07,0.9999999293605105,0.834715658072061,0.8298204356100046,False,False
26,2.415172576904297,3.080956220626831,2.256592035293579,1.4346997737884521,-0.012169480323791504,1.5751786944507804,1.57516348361969,8.38999259422231e-08,1.0000000554011932,0.8355876328567726,0.829096155752171,False,False
27,2.416266679763794,3.0820887088775635,2.256629467010498,1.4322385787963867,-0.014670372009277344,1.5749086332908233,1.5748852491378784,2.656156617466953e-07,0.999999893755352,0.8364462634301384,0.8283593849031128,False,False
28,2.417365550994873,3.0832161903381348,2.256664991378784,1.4297846555709839,-0.017176568508148193,1.5747048188010642,1.5746710300445557,2.0045473194671844e-07,0.9999999909463433,0.8372904840705766,0.8276102672662736,False,False
29,2.4184694290161133,3.084338903427124,2.2566986083984375,1.4273366928100586,-0.01968848705291748,1.5745665104357003,1.5745209455490112,5.0042678648514494e-08,1.0000000616143538,0.8381203921744025,0.8268491078115221,False,False
30,2.4195780754089355,3.085456609725952,2.256730318069458,1.42489492893219,-0.022205650806427002,1.5744929616338554,1.574433445930481,1.1936958221932077e-07,0.9999999253800249,0.8389359230575721,0.8260763205948571,False,False
31,2.42069149017334,3.086569309234619,2.2567601203918457,1.4224591255187988,-0.024728775024414062,1.574484443224256,1.5744094848632812,1.2613598166025916e-07,0.9999999967727825,0.8397367354465948,0.8252919957635936,False,False
