iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,2.388335704803467,3.049686908721924,2.255012035369873,1.501786470413208,0.051696181297302246,1.6041868925094604,1.6041868925094604,0.0,1.0,0.48421183,0.5157882,False,False
1,2.3893346786499023,3.0509376525878906,2.255117177963257,1.4992097616195679,0.049128592014312744,1.6024959087371826,1.6024959087371826,0.0,1.0,0.48494065,0.51505935,False,False
2,2.3903369903564453,3.0521838665008545,2.2552196979522705,1.496638536453247,0.04656648635864258,1.600854516029358,1.600854516029358,0.0,1.0,0.48567015,0.51432985,False,False
3,2.3913426399230957,3.0534255504608154,2.255319833755493,1.4940717220306396,0.04400902986526489,1.599263310432434,1.599263310432434,0.0,0.9999998807907104,0.4864004,0.51359963,False,False
4,2.3923516273498535,3.0546627044677734,2.2554173469543457,1.4915106296539307,0.041457176208496094,1.5977236032485962,1.5977236032485962,0.0,0.9999998807907104,0.48713082,0.5128692,False,False
5,2.3933639526367188,3.0558953285217285,2.255512237548828,1.4889533519744873,0.038910090923309326,1.59623384475708,1.59623384475708,0.0,1.0000001192092896,0.48786175,0.51213825,False,False
6,2.3943796157836914,3.0571234226226807,2.2556047439575195,1.4864027500152588,0.036366820335388184,1.5947972536087036,1.5947972536087036,0.0,1.0,0.48859304,0.51140696,False,False
7,2.3953986167907715,3.05834698677063,2.255694627761841,1.4838554859161377,0.03382909297943115,1.5934102535247803,1.5934102535247803,0.0,1.0,0.48932445,0.5106756,False,False
8,2.396420955657959,3.059566020965576,2.255781888961792,1.4813132286071777,0.03129541873931885,1.5920753479003906,1.5920753479003906,0.0,1.0000001192092896,0.49005595,0.509944,False,False
9,2.397446632385254,3.0607807636260986,2.255866527557373,1.4787750244140625,0.028766632080078125,1.5907920598983765,1.5907920598983765,0.0,0.9999998807907104,0.4907873,0.50921273,False,False
10,2.3984758853912354,3.061990976333618,2.255948305130005,1.4762403964996338,0.026241064071655273,1.5895612239837646,1.5895612239837646,2.920019426255749e-07,1.0000001192092896,0.4915187,0.5084813,False,False
11,2.399508476257324,3.063196897506714,2.2560274600982666,1.4737104177474976,0.023719966411590576,1.5883820056915283,1.5883820056915283,0.0,1.0000001192092896,0.4922499,0.5077501,False,False
12,2.4005446434020996,3.0643982887268066,2.256103992462158,1.4711835384368896,0.02120262384414673,1.5872548818588257,1.5872548818588257,0.0,1.0000001192092896,0.49298087,0.50701916,False,False
13,2.4015843868255615,3.0655953884124756,2.2561776638031006,1.468660831451416,0.018688201904296875,1.5861821174621582,1.5861821174621582,0.0,1.0000001192092896,0.49371144,0.5062886,False,False
14,2.402627468109131,3.0667881965637207,2.256248712539673,1.4661402702331543,0.01617807149887085,1.585159182548523,1.585159182548523,0.0,1.0,0.49444172,0.50555825,False,False
15,2.4036741256713867,3.067976713180542,2.256316900253296,1.4636237621307373,0.013670563697814941,1.5841907262802124,1.5841907262802124,0.0,1.0,0.4951714,0.5048286,False,False
16,2.404724359512329,3.0691609382629395,2.256382465362549,1.4611101150512695,0.01116633415222168,1.5832747220993042,1.5832747220993042,0.0,0.9999998807907104,0.49590057,0.5040994,False,False
17,2.405778169631958,3.070340871810913,2.2564451694488525,1.458599328994751,0.008665025234222412,1.5824121236801147,1.5824121236801147,0.0,0.9999998807907104,0.49662903,0.50337094,False,False
18,2.4068355560302734,3.071516513824463,2.256505012512207,1.4560909271240234,0.006166934967041016,1.581602692604065,1.581602692604065,2.920019426255749e-07,0.9999998807907104,0.49735668,0.50264335,False,False
19,2.4078967571258545,3.072687864303589,2.2565622329711914,1.4535856246948242,0.003669917583465576,1.5808480978012085,1.5808480978012085,0.0,1.0,0.49808377,0.5019162,False,False
20,2.408961534500122,3.07385516166687,2.2566165924072266,1.4510828256607056,0.0011758804321289062,1.58014714717865,1.58014714717865,0.0,1.0000001192092896,0.49880984,0.5011902,False,False
21,2.4100301265716553,3.0750181674957275,2.2566680908203125,1.4485822916030884,-0.001316368579864502,1.5795010328292847,1.5795010328292847,2.6656007889869215e-07,0.9999998807907104,0.49953493,0.5004651,False,False
22,2.411102294921875,3.076176881790161,2.256716728210449,1.4460841417312622,-0.0038067102432250977,1.578908920288086,1.578908920288086,2.920019426255749e-07,1.0,0.5002589,0.49974105,False,False
23,2.4121782779693604,3.07733154296875,2.2567625045776367,1.443587064743042,-0.006294906139373779,1.5783708095550537,1.5783708095550537,0.0,1.0000001192092896,0.50098187,0.49901816,False,False
24,2.4132578372955322,3.078482151031494,2.256805419921875,1.4410921335220337,-0.0087815523147583,1.5778872966766357,1.5778872966766357,0.0,1.0000001192092896,0.50170356,0.49829644,False,False
25,2.4143412113189697,3.0796284675598145,2.256845235824585,1.438598871231079,-0.011266529560089111,1.5774593353271484,1.5774593353271484,0.0,1.0,0.5024238,0.49757615,False,False
26,2.415428400039673,3.08077073097229,2.2568821907043457,1.4361059665679932,-0.013749301433563232,1.5770851373672485,1.5770851373672485,0.0,0.9999998807907104,0.50314265,0.49685737,False,False
27,2.4165194034576416,3.081908941268921,2.2569162845611572,1.4336142539978027,-0.01623159646987915,1.5767658948898315,1.5767658948898315,0.0,0.9999998211860657,0.5038602,0.4961398,False,False
28,2.417614459991455,3.083043098449707,2.2569475173950195,1.431124210357666,-0.018713653087615967,1.5765037536621094,1.5765037536621094,0.0,1.0000001192092896,0.50457615,0.49542382,False,False
29,2.418713331222534,3.0841732025146484,2.2569756507873535,1.4286346435546875,-0.02119457721710205,1.5762965679168701,1.5762965679168701,0.0,0.9999998807907104,0.50529057,0.49470943,False,False
30,2.419816017150879,3.085299253463745,2.2570009231567383,1.4261460304260254,-0.02367466688156128,1.5761455297470093,1.5761455297470093,0.0,1.0,0.5060031,0.4939969,False,False
31,2.4209227561950684,3.086421251296997,2.2570230960845947,1.4236574172973633,-0.026154041290283203,1.5760501623153687,1.5760501623153687,0.0,1.0000001192092896,0.50671387,0.49328616,False,False
32,2.4220335483551025,3.0875391960144043,2.257042169570923,1.4211691617965698,-0.02863389253616333,1.5760118961334229,1.5760118961334229,0.0,0.9999998807907104,0.5074228,0.4925772,False,False
33,2.4231481552124023,3.088653087615967,2.2570583820343018,1.4186817407608032,-0.031113028526306152,1.5760297775268555,1.5760297775268555,0.0,1.0000001192092896,0.5081297,0.4918703,False,False
34,2.424266815185547,3.0897631645202637,2.2570714950561523,1.4161927700042725,-0.0335918664932251,1.57610285282135,1.57610285282135,1.1920928955078125e-07,1.0000001192092896,0.5088346,0.49116543,False,False
35,2.425389528274536,3.090869188308716,2.2570815086364746,1.4137043952941895,-0.03607124090194702,1.576234221458435,1.576234221458435,0.0,0.9999998807907104,0.5095373,0.49046272,False,False
36,2.426516532897949,3.0919711589813232,2.2570886611938477,1.4112151861190796,-0.03855174779891968,1.576422095298767,1.576422095298767,1.6858739115832577e-07,0.9999998807907104,0.51023805,0.48976198,False,False
37,2.427647590637207,3.093069314956665,2.2570927143096924,1.4087262153625488,-0.041033029556274414,1.5766681432724,1.5766681432724,0.0,0.9999998807907104,0.5109364,0.48906362,False,False
38,2.4287827014923096,3.094163417816162,2.257093667984009,1.406236171722412,-0.04351472854614258,1.576971173286438,1.576971173286438,0.0,1.0,0.51163226,0.4883677,False,False
39,2.429922103881836,3.0952537059783936,2.257091522216797,1.4037444591522217,-0.045997440814971924,1.5773310661315918,1.5773310661315918,0.0,1.0,0.5123259,0.4876741,False,False
40,2.431065797805786,3.0963399410247803,2.2570862770080566,1.4012527465820312,-0.04848182201385498,1.5777504444122314,1.5777504444122314,0.0,1.0,0.5130169,0.48698312,False,False
41,2.432213544845581,3.0974223613739014,2.257077932357788,1.3987586498260498,-0.050966739654541016,1.5782259702682495,1.5782259702682495,0.0,0.9999998807907104,0.51370525,0.48629478,False,False
42,2.4333655834198,3.098500967025757,2.257066488265991,1.3962628841400146,-0.05345296859741211,1.5787595510482788,1.5787595510482788,0.0,1.0,0.5143908,0.48560914,False,False
43,2.4345221519470215,3.0995755195617676,2.257051944732666,1.393765926361084,-0.055941879749298096,1.5793527364730835,1.5793527364730835,0.0,1.0000001192092896,0.5150737,0.48492628,False,False
