,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[3.157881  3.1578615 3.1585255],[1.50178647 0.05169618],1.0,0.4409065544605255,1.6041868925094604,False,False
1,1,[3.157881  3.1578615 3.1585255],[1.50013828 0.05013508],1.0,0.4412063956260681,1.6030728816986084,False,False
2,2,[3.157881  3.1578615 3.1585255],[1.498492   0.04857361],0.9999998807907104,0.44150134921073914,1.6019790172576904,False,False
3,3,[3.157881  3.1578615 3.1585255],[1.49684775 0.04701173],1.0,0.4417913556098938,1.6009050607681274,False,False
4,4,[3.157881  3.1578615 3.1585255],[1.49520659 0.04545021],1.0000001192092896,0.4420759081840515,1.5998531579971313,False,False
5,5,[3.157881  3.1578615 3.1585255],[1.49356794 0.04388863],0.9999999403953552,0.44235509634017944,1.5988218784332275,False,False
6,6,[3.157881  3.1578615 3.1585255],[1.49193072 0.04232663],0.9999999403953552,0.4426291286945343,1.5978116989135742,False,False
7,7,[3.157881  3.1578615 3.1585255],[1.49029613 0.04076546],0.9999998807907104,0.4428977370262146,1.5968228578567505,False,False
8,8,[3.157881  3.1578615 3.1585255],[1.48866391 0.03920281],1.0,0.4431610107421875,1.5958551168441772,False,False
9,9,[3.157881  3.1578615 3.1585255],[1.48703456 0.03764039],1.0,0.4434185326099396,1.594909429550171,False,False
10,10,[3.157881  3.1578615 3.1585255],[1.48540688 0.0360778 ],1.0,0.4436710476875305,1.5939841270446777,False,False
11,11,[3.157881  3.1578615 3.1585255],[1.48378074 0.03451526],1.0,0.4439179599285126,1.5930804014205933,False,False
12,12,[3.157881  3.1578615 3.1585255],[1.48215723 0.03295183],0.9999999403953552,0.44415920972824097,1.5921984910964966,False,False
13,13,[3.157881  3.1578615 3.1585255],[1.48053694 0.03138816],1.0,0.44439461827278137,1.591339111328125,False,False
14,14,[3.157881  3.1578615 3.1585255],[1.47891748 0.02982426],0.9999999403953552,0.4446246325969696,1.5905005931854248,False,False
15,15,[3.157881  3.1578615 3.1585255],[1.47730017 0.02826017],1.0,0.4448491036891937,1.5896835327148438,False,False
16,16,[3.157881  3.1578615 3.1585255],[1.47568405 0.02669692],0.9999998807907104,0.4450681209564209,1.588887333869934,False,False
17,17,[3.157881  3.1578615 3.1585255],[1.47407138 0.02513242],1.0,0.4452809691429138,1.5881149768829346,False,False
18,18,[3.157881  3.1578615 3.1585255],[1.47245955 0.02356774],1.0,0.4454883933067322,1.5873631238937378,False,False
19,19,[3.157881  3.1578615 3.1585255],[1.47085071 0.02200234],1.0,0.4456896483898163,1.586634635925293,False,False
20,20,[3.157881  3.1578615 3.1585255],[1.46924329 0.02043688],1.0,0.44588521122932434,1.5859277248382568,False,False
21,21,[3.157881  3.1578615 3.1585255],[1.46763802 0.01887047],1.0,0.44607481360435486,1.5852433443069458,False,False
22,22,[3.157881  3.1578615 3.1585255],[1.46603441 0.01730347],0.9999999403953552,0.44625839591026306,1.5845816135406494,False,False
23,23,[3.157881  3.1578615 3.1585255],[1.46443295 0.0157364 ],0.9999999403953552,0.4464358389377594,1.5839430093765259,False,False
24,24,[3.157881  3.1578615 3.1585255],[1.46283281 0.01416814],0.9999999403953552,0.4466075897216797,1.5833256244659424,False,False
25,25,[3.157881  3.1578615 3.1585255],[1.46123576 0.01259959],1.0,0.4467727541923523,1.5827330350875854,False,False
