,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94391567 0.79334134],1.0,3.759438991546631,0.18421517312526703,False,False
1,1,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94377387 0.79295498],1.0,3.753525733947754,0.18454574048519135,False,False
2,2,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94363189 0.79256833],1.0000001192092896,3.747633218765259,0.1848762035369873,False,False
3,3,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94348961 0.79218137],0.9999999403953552,3.7417616844177246,0.1852065771818161,False,False
4,4,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.9433471  0.79179406],1.0,3.735910654067993,0.18553689122200012,False,False
5,5,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94320434 0.79140639],0.9999999403953552,3.7300803661346436,0.18586713075637817,False,False
6,6,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94306141 0.79101837],1.0,3.7242703437805176,0.18619728088378906,False,False
7,7,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94291818 0.79063016],0.9999998807907104,3.71848201751709,0.18652726709842682,False,False
8,8,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94277477 0.79024148],0.9999999403953552,3.7127137184143066,0.186857208609581,False,False
9,9,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94263107 0.78985256],1.0,3.7069661617279053,0.1871870458126068,False,False
10,10,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94248712 0.78946322],1.0,3.701237916946411,0.18751685321331024,False,False
11,11,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.942343   0.78907365],1.0,3.695531129837036,0.18784646689891815,False,False
12,12,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94219863 0.78868377],0.9999999403953552,3.6898460388183594,0.18817591667175293,False,False
13,13,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94205397 0.78829348],1.0,3.684178352355957,0.1885054111480713,False,False
14,14,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94190907 0.78790289],1.0,3.678532361984253,0.18883471190929413,False,False
15,15,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.941764   0.78751194],0.9999999403953552,3.672905921936035,0.1891639083623886,False,False
16,16,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94161868 0.78712082],1.0,3.667300224304199,0.18949298560619354,False,False
17,17,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94147307 0.78672922],1.0000001192092896,3.6617143154144287,0.18982191383838654,False,False
18,18,[-0.11788146 -0.10068371 -0.11419615 -0.10879111],[0.94132727 0.78633738],1.0,3.656148910522461,0.19015070796012878,False,False
