iterations,first loss function,second loss function,third loss function,norm of d,measure of Pareto stationarity
0,0.7048921585083008,0.07832165062427521,0.07926766574382782,0.04612748697400093,0.04612748697400093
1,0.7047228217124939,0.0783003717660904,0.07924581319093704,0.04613536223769188,0.04613536223769188
2,0.7045535445213318,0.07827909290790558,0.07922396063804626,0.04614386335015297,0.04614386335015297
3,0.7043842673301697,0.07825779169797897,0.07920210063457489,0.04615309461951256,0.04615309461951256
4,0.7042152881622314,0.07823649048805237,0.07918021827936172,0.046162884682416916,0.046162884682416916
5,0.7040461897850037,0.07821517437696457,0.07915832102298737,0.04617196321487427,0.04617196321487427
6,0.7038771510124207,0.07819385826587677,0.0791364535689354,0.04618135094642639,0.04618135094642639
7,0.7037083506584167,0.07817252725362778,0.07911456376314163,0.04619114473462105,0.04619114473462105
8,0.7035395503044128,0.07815118134021759,0.07909263670444489,0.04619939997792244,0.04619939997792244
9,0.7033708095550537,0.078129842877388,0.07907071709632874,0.04620826989412308,0.04620826989412308
10,0.7032021284103394,0.07810848951339722,0.07904880493879318,0.0462169423699379,0.0462169423699379
11,0.7030336260795593,0.07808712869882584,0.07902687042951584,0.04622683674097061,0.04622683674097061
12,0.7028650045394897,0.07806576043367386,0.0790049135684967,0.046235568821430206,0.046235568821430206
13,0.7026966214179993,0.0780443623661995,0.07898296415805817,0.0462440587580204,0.0462440587580204
14,0.7025282382965088,0.07802298665046692,0.07896099984645844,0.046253181993961334,0.046253181993961334
15,0.7023599743843079,0.07800159603357315,0.0789390355348587,0.04626200720667839,0.04626200720667839
16,0.7021917700767517,0.07798019051551819,0.07891704142093658,0.0462707057595253,0.0462707057595253
17,0.7020236253738403,0.07795877009630203,0.07889505475759506,0.04628007113933563,0.04628007113933563
18,0.7018555402755737,0.07793736457824707,0.07887306064367294,0.04628952220082283,0.04628952220082283
19,0.7016875147819519,0.07791592180728912,0.07885106652975082,0.04629937559366226,0.04629937559366226
20,0.7015196084976196,0.07789449393749237,0.07882902771234512,0.04630807787179947,0.04630807787179947
21,0.7013517618179321,0.07787304371595383,0.07880701869726181,0.046316903084516525,0.046316903084516525
22,0.7011839747428894,0.07785158604383469,0.0787849873304367,0.046326857060194016,0.046326857060194016
23,0.701016366481781,0.07783011347055435,0.078762948513031,0.04633524268865585,0.04633524268865585
24,0.7008486390113831,0.07780864834785461,0.07874089479446411,0.04634442552924156,0.04634442552924156
25,0.7006811499595642,0.07778716832399368,0.07871881127357483,0.046353779733181,0.046353779733181
26,0.7005136609077454,0.07776567339897156,0.07869675010442734,0.04636353254318237,0.04636353254318237
27,0.7003462910652161,0.07774418592453003,0.07867468148469925,0.04637341573834419,0.04637341573834419
28,0.7001789212226868,0.07772267609834671,0.07865259051322937,0.046383149921894073,0.046383149921894073
29,0.7000117301940918,0.0777011588215828,0.0786304920911789,0.04639194533228874,0.04639194533228874
30,0.699844479560852,0.07767964154481888,0.07860838621854782,0.04640154540538788,0.04640154540538788
31,0.6996774077415466,0.07765810191631317,0.07858627289533615,0.04641176015138626,0.04641176015138626
32,0.6995103359222412,0.07763656228780746,0.07856415212154388,0.04642172157764435,0.04642172157764435
33,0.6993434429168701,0.07761501520872116,0.07854201644659042,0.04643133282661438,0.04643133282661438
34,0.6991764903068542,0.07759345322847366,0.07851985096931458,0.046440400183200836,0.046440400183200836
35,0.6990096569061279,0.07757187634706497,0.07849770784378052,0.046449411660432816,0.046449411660432816
36,0.6988429427146912,0.07755029946565628,0.07847554236650467,0.04645894840359688,0.04645894840359688
37,0.6986762285232544,0.07752871513366699,0.07845337688922882,0.0464693047106266,0.0464693047106266
38,0.6985096335411072,0.0775071233510971,0.07843119651079178,0.04647929221391678,0.04647929221391678
39,0.6983430981636047,0.07748551666736603,0.07840901613235474,0.04648968204855919,0.04648968204855919
40,0.6981766223907471,0.07746389508247375,0.07838679850101471,0.046500176191329956,0.046500176191329956
41,0.6980102062225342,0.07744228094816208,0.07836458832025528,0.0465100035071373,0.0465100035071373
42,0.6978438496589661,0.07742062956094742,0.07834237813949585,0.04651954770088196,0.04651954770088196
43,0.6976776123046875,0.07739899307489395,0.07832015305757523,0.04652992635965347,0.04652992635965347
44,0.6975114345550537,0.07737734913825989,0.0782979279756546,0.04654032364487648,0.04654032364487648
45,0.6973452568054199,0.07735568284988403,0.07827568054199219,0.04655000567436218,0.04655000567436218
46,0.6971792578697205,0.07733400166034698,0.07825339585542679,0.046558912843465805,0.046558912843465805
47,0.6970133185386658,0.07731232792139053,0.07823111861944199,0.04656899347901344,0.04656899347901344
48,0.6968473196029663,0.07729063183069229,0.07820886373519897,0.0465787835419178,0.0465787835419178
49,0.696681559085846,0.07726893573999405,0.07818657159805298,0.04658939316868782,0.04658939316868782
50,0.6965157985687256,0.07724723219871521,0.07816426455974579,0.0465993657708168,0.0465993657708168
51,0.69635009765625,0.07722551375627518,0.07814197242259979,0.04660920053720474,0.04660920053720474
52,0.6961844563484192,0.07720379531383514,0.078119657933712,0.046619437634944916,0.046619437634944916
53,0.6960189938545227,0.07718204706907272,0.07809733599424362,0.04662979021668434,0.04662979021668434
54,0.6958534717559814,0.0771603137254715,0.07807499915361404,0.04664011672139168,0.04664011672139168
55,0.6956880688667297,0.07713855803012848,0.07805264741182327,0.04665016382932663,0.04665016382932663
56,0.6955227255821228,0.07711678743362427,0.07803028076887131,0.046660929918289185,0.046660929918289185
57,0.6953574419021606,0.07709500938653946,0.07800792902708054,0.04667147994041443,0.04667147994041443
58,0.6951923370361328,0.07707323133945465,0.07798553258180618,0.046682488173246384,0.046682488173246384
59,0.6950271129608154,0.07705143094062805,0.07796317338943481,0.046692777425050735,0.046692777425050735
60,0.6948620676994324,0.07702962309122086,0.07794077694416046,0.04670211672782898,0.04670211672782898
61,0.6946970820426941,0.07700780779123306,0.07791836559772491,0.04671328142285347,0.04671328142285347
