,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[0.48264936 0.4833138  0.4725103  0.48421305],[0.59068787 0.99570817],0.39226943254470825,0.7071071267127991,0.020040564239025116,False,False
1,1,[0.48264936 0.4833138  0.4725103  0.48421305],[0.59038442 0.99570388],0.39239931106567383,0.7071071267127991,0.02005888894200325,False,False
2,2,[0.48264936 0.4833138  0.4725103  0.48421305],[0.59008074 0.99569952],0.39252912998199463,0.7071071267127991,0.02007724530994892,False,False
3,3,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58977687 0.99569523],0.39265888929367065,0.7071071267127991,0.020095590502023697,False,False
4,4,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58947277 0.99569088],0.39278852939605713,0.7071071267127991,0.020113971084356308,False,False
5,5,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58916849 0.99568653],0.39291808009147644,0.7071071267127991,0.020132357254624367,False,False
6,6,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58886397 0.99568218],0.3930475413799286,0.7071071267127991,0.02015076018869877,False,False
7,7,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58855927 0.99567783],0.3931768536567688,0.7071071267127991,0.02016919106245041,False,False
8,8,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58825439 0.99567348],0.39330607652664185,0.7071071267127991,0.020187636837363243,False,False
9,9,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58794934 0.99566913],0.39343518018722534,0.7071071267127991,0.020206090062856674,False,False
10,10,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5876441  0.99566478],0.3935641646385193,0.7071071267127991,0.02022457867860794,False,False
11,11,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58733863 0.99566042],0.39369308948516846,0.7071071267127991,0.020243065431714058,False,False
12,12,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58703297 0.99565607],0.3938218653202057,0.7071071267127991,0.02026158757507801,False,False
13,13,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58672702 0.99565166],0.39395061135292053,0.7071071267127991,0.020280124619603157,False,False
14,14,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58642101 0.99564731],0.39407920837402344,0.7071071267127991,0.020298659801483154,False,False
15,15,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5861147 0.9956429],0.3942076861858368,0.7071071267127991,0.02031722292304039,False,False
16,16,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58580822 0.99563855],0.39433610439300537,0.7071071267127991,0.02033580094575882,False,False
17,17,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58550155 0.99563414],0.3944643437862396,0.7071071267127991,0.020354386419057846,False,False
18,18,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58519471 0.99562973],0.3945925235748291,0.7071071267127991,0.020373007282614708,False,False
19,19,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58488768 0.99562532],0.39472055435180664,0.7071071267127991,0.020391637459397316,False,False
20,20,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58458042 0.99562091],0.394848495721817,0.7071071267127991,0.020410291850566864,False,False
21,21,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58427292 0.9956165 ],0.394976407289505,0.7071071267127991,0.020428961142897606,False,False
22,22,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58396524 0.99561208],0.39510414004325867,0.7071071267127991,0.020447637885808945,False,False
23,23,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58365744 0.99560767],0.395231693983078,0.7071071267127991,0.020466335117816925,False,False
24,24,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58334935 0.99560326],0.39535924792289734,0.7071071267127991,0.020485056564211845,False,False
25,25,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58304119 0.99559879],0.39548665285110474,0.7071071267127991,0.020503796637058258,False,False
26,26,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58273268 0.99559438],0.3956139385700226,0.7071071267127991,0.02052254043519497,False,False
27,27,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5824241  0.99558997],0.3957410454750061,0.7071071267127991,0.02054131031036377,False,False
28,28,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58211517 0.9955855 ],0.395868182182312,0.7071071267127991,0.02056010067462921,False,False
29,29,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58180618 0.99558103],0.3959951102733612,0.7071071267127991,0.020578904077410698,False,False
30,30,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58149701 0.99557662],0.39612191915512085,0.7071071267127991,0.020597724243998528,False,False
31,31,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58118749 0.99557215],0.3962486982345581,0.7071071267127991,0.020616566762328148,False,False
32,32,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5808779  0.99556768],0.3963753283023834,0.7071071267127991,0.020635422319173813,False,False
33,33,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58056813 0.99556321],0.3965017795562744,0.7071071267127991,0.020654285326600075,False,False
34,34,[0.48264936 0.4833138  0.4725103  0.48421305],[0.58025813 0.99555874],0.39662814140319824,0.7071071267127991,0.020673172548413277,False,False
35,35,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57994795 0.99555427],0.3967544138431549,0.7071071267127991,0.020692087709903717,False,False
36,36,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57963753 0.9955498 ],0.3968805968761444,0.7071071267127991,0.02071099355816841,False,False
37,37,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57932693 0.99554533],0.397006630897522,0.7071071267127991,0.020729942247271538,False,False
38,38,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57901615 0.9955408 ],0.39713254570961,0.7071071267127991,0.02074889838695526,False,False
39,39,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57870519 0.99553633],0.39725831151008606,0.7071071267127991,0.02076786570250988,False,False
40,40,[0.48264936 0.4833138  0.4725103  0.48421305],[0.578394   0.99553186],0.39738398790359497,0.7071071267127991,0.02078685723245144,False,False
41,41,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57808262 0.99552733],0.3975095748901367,0.7071071267127991,0.02080586366355419,False,False
42,42,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57777107 0.99552286],0.3976350426673889,0.7071071267127991,0.020824890583753586,False,False
43,43,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57745934 0.99551833],0.39776039123535156,0.7071071267127991,0.020843930542469025,False,False
44,44,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57714736 0.9955138 ],0.3978855311870575,0.7071071267127991,0.020862990990281105,False,False
45,45,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57683522 0.99550927],0.3980106711387634,0.7071071267127991,0.02088206633925438,False,False
46,46,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57652283 0.99550474],0.39813563227653503,0.7071071267127991,0.020901169627904892,False,False
47,47,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57621032 0.99550021],0.3982604742050171,0.7071071267127991,0.020920269191265106,False,False
48,48,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57589757 0.99549568],0.39838525652885437,0.7071071267127991,0.020939406007528305,False,False
49,49,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57558465 0.99549115],0.3985098600387573,0.7071071267127991,0.020958561450242996,False,False
50,50,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57527149 0.99548662],0.3986343443393707,0.7071071267127991,0.020977715030312538,False,False
51,51,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57495821 0.99548209],0.39875873923301697,0.7071071267127991,0.020996902137994766,False,False
52,52,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57464468 0.9954775 ],0.39888298511505127,0.7071071267127991,0.02101609669625759,False,False
53,53,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57433093 0.99547297],0.399007111787796,0.7071071267127991,0.021035319194197655,False,False
54,54,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57401705 0.99546838],0.3991311192512512,0.7071071267127991,0.02105456031858921,False,False
55,55,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57370299 0.99546385],0.3992549777030945,0.7071071267127991,0.02107378840446472,False,False
56,56,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5733887  0.99545926],0.39937877655029297,0.7071071267127991,0.02109307236969471,False,False
57,57,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57307422 0.99545467],0.39950233697891235,0.7071071267127991,0.021112361922860146,False,False
58,58,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57275951 0.99545008],0.3996259272098541,0.7071071267127991,0.021131671965122223,False,False
59,59,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57244456 0.99544549],0.3997493386268616,0.7071071267127991,0.021150989457964897,False,False
60,60,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57212961 0.9954409 ],0.3998725414276123,0.7071071267127991,0.021170323714613914,False,False
61,61,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5718143  0.99543631],0.39999571442604065,0.7071071267127991,0.02118968591094017,False,False
62,62,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57149887 0.99543172],0.4001186788082123,0.7071071267127991,0.02120904251933098,False,False
63,63,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5711832  0.99542713],0.40024158358573914,0.7071071267127991,0.021228449419140816,False,False
64,64,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57086742 0.99542248],0.40036433935165405,0.7071071267127991,0.02124784141778946,False,False
65,65,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5705514  0.99541789],0.4004869759082794,0.7071071267127991,0.021267272531986237,False,False
66,66,[0.48264936 0.4833138  0.4725103  0.48421305],[0.57023513 0.9954133 ],0.40060946345329285,0.7071071267127991,0.02128671109676361,False,False
67,67,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56991881 0.99540865],0.40073180198669434,0.7071071267127991,0.021306157112121582,False,False
68,68,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56960219 0.99540401],0.40085405111312866,0.7071071267127991,0.02132563665509224,False,False
69,69,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56928539 0.99539942],0.40097618103027344,0.7071071267127991,0.021345127373933792,False,False
70,70,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56896842 0.99539477],0.4010981619358063,0.7071071267127991,0.021364634856581688,False,False
71,71,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56865126 0.99539012],0.40122002363204956,0.7071071267127991,0.02138417214155197,False,False
72,72,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56833386 0.99538547],0.4013417661190033,0.7071071267127991,0.021403703838586807,False,False
73,73,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56801635 0.99538082],0.4014632999897003,0.7071071267127991,0.021423272788524628,False,False
74,74,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56769866 0.99537617],0.40158477425575256,0.7071071267127991,0.02144286036491394,False,False
75,75,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56738073 0.99537152],0.4017060697078705,0.7071071267127991,0.021462457254529,False,False
76,76,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56706256 0.99536687],0.40182730555534363,0.7071071267127991,0.021482067182660103,False,False
77,77,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56674421 0.99536216],0.40194833278656006,0.7071071267127991,0.021501697599887848,False,False
78,78,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56642574 0.99535751],0.4020693004131317,0.7071071267127991,0.021521344780921936,False,False
79,79,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56610703 0.9953528 ],0.40219008922576904,0.7071071267127991,0.021541021764278412,False,False
80,80,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56578821 0.99534816],0.4023107588291168,0.7071071267127991,0.021560704335570335,False,False
81,81,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56546909 0.99534345],0.40243127942085266,0.7071071267127991,0.021580396220088005,False,False
82,82,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5651499 0.9953388],0.4025516211986542,0.7071071267127991,0.02160012349486351,False,False
83,83,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56483042 0.99533409],0.4026719033718109,0.7071071267127991,0.021619858220219612,False,False
84,84,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56451076 0.99532938],0.4027920365333557,0.7071071267127991,0.02163960225880146,False,False
85,85,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56419098 0.99532467],0.4029119908809662,0.7071071267127991,0.021659383550286293,False,False
86,86,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56387097 0.99531996],0.4030318558216095,0.7071071267127991,0.021679162979125977,False,False
87,87,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56355077 0.99531525],0.4031515419483185,0.7071071267127991,0.02169896848499775,False,False
88,88,[0.48264936 0.4833138  0.4725103  0.48421305],[0.5632304  0.99531054],0.4032711386680603,0.7071071267127991,0.02171880379319191,False,False
89,89,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56290978 0.99530578],0.4033905863761902,0.7071071267127991,0.021738635376095772,False,False
90,90,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56258905 0.99530107],0.40350982546806335,0.7071071267127991,0.021758506074547768,False,False
91,91,[0.48264936 0.4833138  0.4725103  0.48421305],[0.56226802 0.99529636],0.4036290645599365,0.7071071267127991,0.021778373047709465,False,False
