,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.48775592 3.80310392],1.0,0.5024381875991821,1.0,False,False
1,1,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.48675764 3.79079461],1.0,0.5025324821472168,1.0,False,False
2,2,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.48575941 3.77872491],1.0,0.5026378035545349,1.0,False,False
3,3,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.48476127 3.7669065 ],1.0,0.5027554035186768,1.0,False,False
4,4,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.48376322 3.75535154],1.0,0.5028873682022095,1.0,False,False
5,5,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.48276526 3.74407315],1.0,0.5030353665351868,1.0,False,False
6,6,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.48176742 3.73308134],1.0,0.5032015442848206,1.0,False,False
7,7,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.48076972 3.72238851],1.0,0.5033890008926392,1.0,False,False
8,8,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.47977215 3.7120049 ],0.9999999403953552,0.5036008358001709,1.0,False,False
9,9,"[0.00100903 0.         0.         0.         0.17440042 0.0156088
 0.         0.0632804  0.09255735 0.01861061 0.         0.
 0.         0.09686603 0.         0.         0.         0.06336742
 0.         0.07971974 0.0881127  0.         0.         0.08771066
 0.1669327  0.         0.         0.19817904 0.10512801 0.02185261]",[0.47877476 3.70194077],0.9999999403953552,0.503840982913971,1.0,False,False
